id_muni2020,year,name_muni2020,cl_code_gender,pop_total,pop_age20_39,pop_ageunknown
3203,1980,岩手県 大船渡市,0,50132,13832,NA
3205,1980,岩手県 花巻市,0,105678,28649,NA
3206,1980,岩手県 北上市,0,76633,22377,NA
3207,1980,岩手県 久慈市,0,43683,11814,NA
3208,1980,岩手県 遠野市,0,37382,8989,NA
3209,1980,岩手県 一関市,0,147465,36399,NA
3210,1980,岩手県 陸前高田市,0,29356,7115,NA
3211,1980,岩手県 釜石市,0,65250,17641,4
3213,1980,岩手県 二戸市,0,37537,9743,NA
3214,1980,岩手県 八幡平市,0,34926,9341,NA
3215,1980,岩手県 奥州市,0,130318,34343,NA
3216,1980,岩手県 滝沢市,0,25686,9316,NA
3301,1980,岩手県 岩手郡 雫石町,0,18696,5371,NA
3302,1980,岩手県 岩手郡 葛巻町,0,11972,2727,NA
3303,1980,岩手県 岩手郡 岩手町,0,20350,5161,NA
3321,1980,岩手県 紫波郡 紫波町,0,27787,7772,NA
3322,1980,岩手県 紫波郡 矢巾町,0,17465,5594,NA
3366,1980,岩手県 和賀郡 西和賀町,0,9989,2129,NA
3381,1980,岩手県 胆沢郡 金ケ崎町,0,14973,3901,NA
3402,1980,岩手県 西磐井郡 平泉町,0,9253,2429,NA
3441,1980,岩手県 気仙郡 住田町,0,9036,1939,NA
3461,1980,岩手県 上閉伊郡 大槌町,0,21292,5735,NA
3482,1980,岩手県 下閉伊郡 山田町,0,25321,6596,NA
3483,1980,岩手県 下閉伊郡 岩泉町,0,18236,4003,NA
3484,1980,岩手県 下閉伊郡 田野畑村,0,5225,1341,NA
3485,1980,岩手県 下閉伊郡 普代村,0,4023,1114,NA
3501,1980,岩手県 九戸郡 軽米町,0,13768,3235,NA
3503,1980,岩手県 九戸郡 野田村,0,5304,1247,NA
3506,1980,岩手県 九戸郡 九戸村,0,8496,2128,NA
3507,1980,岩手県 九戸郡 洋野町,0,24403,6309,NA
3524,1980,岩手県 二戸郡 一戸町,0,20861,4983,NA
4100,1980,宮城県 仙台市,0,792036,285521,NA
4202,1980,宮城県 石巻市,0,186094,53893,NA
4203,1980,宮城県 塩竈市,0,61040,18431,4
4205,1980,宮城県 気仙沼市,0,92246,26383,NA
4206,1980,宮城県 白石市,0,41275,11340,NA
4207,1980,宮城県 名取市,0,49715,15684,2
4208,1980,宮城県 角田市,0,33731,9459,NA
4209,1980,宮城県 多賀城市,0,50785,18439,NA
4211,1980,宮城県 岩沼市,0,34910,11517,NA
4212,1980,宮城県 登米市,0,98568,25313,NA
4213,1980,宮城県 栗原市,0,95801,23532,NA
4214,1980,宮城県 東松島市,0,36865,11390,NA
4215,1980,宮城県 大崎市,0,130266,37220,NA
4216,1980,宮城県 富谷市,0,13930,4741,NA
4301,1980,宮城県 刈田郡 蔵王町,0,13833,3646,NA
4302,1980,宮城県 刈田郡 七ヶ宿町,0,2926,562,NA
4321,1980,宮城県 柴田郡 大河原町,0,19332,6040,NA
4322,1980,宮城県 柴田郡 村田町,0,13370,3770,NA
4323,1980,宮城県 柴田郡 柴田町,0,32106,10549,NA
4324,1980,宮城県 柴田郡 川崎町,0,10636,2905,NA
4341,1980,宮城県 伊具郡 丸森町,0,20849,4984,NA
4361,1980,宮城県 亘理郡 亘理町,0,27822,8276,NA
4362,1980,宮城県 亘理郡 山元町,0,17630,5061,NA
4401,1980,宮城県 宮城郡 松島町,0,17246,4977,NA
4404,1980,宮城県 宮城郡 七ヶ浜町,0,16393,5222,NA
4406,1980,宮城県 宮城郡 利府町,0,11201,3541,NA
4421,1980,宮城県 黒川郡 大和町,0,18662,5562,NA
4422,1980,宮城県 黒川郡 大郷町,0,10172,2907,NA
4424,1980,宮城県 黒川郡 大衡村,0,5200,1486,NA
4444,1980,宮城県 加美郡 色麻町,0,8865,2412,NA
4445,1980,宮城県 加美郡 加美町,0,30996,8281,NA
4501,1980,宮城県 遠田郡 涌谷町,0,21319,6203,NA
4505,1980,宮城県 遠田郡 美里町,0,28152,7970,NA
4581,1980,宮城県 牡鹿郡 女川町,0,16105,4376,NA
4606,1980,宮城県 本吉郡 南三陸町,0,22243,5712,NA
5201,1980,秋田県 秋田市,0,304823,100732,NA
5202,1980,秋田県 能代市,0,76028,20079,NA
5203,1980,秋田県 横手市,0,120479,31661,NA
5204,1980,秋田県 大館市,0,95529,25792,NA
5206,1980,秋田県 男鹿市,0,47829,12974,NA
5207,1980,秋田県 湯沢市,0,65532,16902,NA
5209,1980,秋田県 鹿角市,0,45615,11602,NA
5210,1980,秋田県 由利本荘市,0,95748,26711,NA
5211,1980,秋田県 潟上市,0,32895,10028,NA
5212,1980,秋田県 大仙市,0,106428,28576,NA
5213,1980,秋田県 北秋田市,0,51210,12569,NA
5214,1980,秋田県 にかほ市,0,31428,8735,NA
5215,1980,秋田県 仙北市,0,39098,10687,NA
5303,1980,秋田県 鹿角郡 小坂町,0,10526,2417,NA
5327,1980,秋田県 北秋田郡 上小阿仁村,0,4352,926,NA
5346,1980,秋田県 山本郡 藤里町,0,5837,1400,NA
5348,1980,秋田県 山本郡 三種町,0,26089,6890,NA
5349,1980,秋田県 山本郡 八峰町,0,11638,2898,NA
5361,1980,秋田県 南秋田郡 五城目町,0,15953,3994,NA
5363,1980,秋田県 南秋田郡 八郎潟町,0,8228,2382,NA
5366,1980,秋田県 南秋田郡 井川町,0,6380,1748,NA
5368,1980,秋田県 南秋田郡 大潟村,0,3334,981,NA
5434,1980,秋田県 仙北郡 美郷町,0,26356,6983,NA
5463,1980,秋田県 雄勝郡 羽後町,0,21399,5467,NA
5464,1980,秋田県 雄勝郡 東成瀬村,0,4011,981,NA
6201,1980,山形県 山形市,0,237041,72723,6
6202,1980,山形県 米沢市,0,92823,26079,NA
6203,1980,山形県 鶴岡市,0,153330,40651,NA
6204,1980,山形県 酒田市,0,125622,34925,NA
6205,1980,山形県 新庄市,0,42911,11973,NA
6206,1980,山形県 寒河江市,0,41048,11196,NA
6207,1980,山形県 上山市,0,38533,10078,NA
6208,1980,山形県 村山市,0,32324,8050,NA
6209,1980,山形県 長井市,0,33286,8660,2
6210,1980,山形県 天童市,0,52597,15382,NA
6211,1980,山形県 東根市,0,40559,11411,NA
6212,1980,山形県 尾花沢市,0,25231,6438,NA
6213,1980,山形県 南陽市,0,36682,9481,NA
6301,1980,山形県 東村山郡 山辺町,0,14281,3779,NA
6302,1980,山形県 東村山郡 中山町,0,11624,3080,NA
6321,1980,山形県 西村山郡 河北町,0,21880,5488,NA
6322,1980,山形県 西村山郡 西川町,0,9473,2204,NA
6323,1980,山形県 西村山郡 朝日町,0,11109,2506,NA
6324,1980,山形県 西村山郡 大江町,0,11374,2655,NA
6341,1980,山形県 北村山郡 大石田町,0,10685,2703,NA
6361,1980,山形県 最上郡 金山町,0,8037,2124,NA
6362,1980,山形県 最上郡 最上町,0,13190,3443,NA
6363,1980,山形県 最上郡 舟形町,0,8028,2151,NA
6364,1980,山形県 最上郡 真室川町,0,12888,3306,NA
6365,1980,山形県 最上郡 大蔵村,0,5301,1341,NA
6366,1980,山形県 最上郡 鮭川村,0,6645,1818,NA
6367,1980,山形県 最上郡 戸沢村,0,7601,1863,NA
6381,1980,山形県 東置賜郡 高畠町,0,27440,7346,NA
6382,1980,山形県 東置賜郡 川西町,0,22423,5949,NA
6401,1980,山形県 西置賜郡 小国町,0,12221,3067,NA
6402,1980,山形県 西置賜郡 白鷹町,0,18821,4526,NA
6403,1980,山形県 西置賜郡 飯豊町,0,10220,2592,NA
6426,1980,山形県 東田川郡 三川町,0,8479,2271,NA
6428,1980,山形県 東田川郡 庄内町,0,27798,7333,NA
6461,1980,山形県 飽海郡 遊佐町,0,20412,5337,NA
7201,1980,福島県 福島市,0,270487,83119,NA
7202,1980,福島県 会津若松市,0,130883,37031,NA
7203,1980,福島県 郡山市,0,286451,94389,63
7204,1980,福島県 いわき市,0,342074,97164,1
7205,1980,福島県 白河市,0,60253,17601,NA
7207,1980,福島県 須賀川市,0,69553,20278,NA
7208,1980,福島県 喜多方市,0,60456,14562,NA
7209,1980,福島県 相馬市,0,38332,10243,NA
7210,1980,福島県 二本松市,0,66709,17763,NA
7211,1980,福島県 田村市,0,48932,12184,NA
7212,1980,福島県 南相馬市,0,74296,20572,NA
7213,1980,福島県 伊達市,0,74186,19918,NA
7214,1980,福島県 本宮市,0,27732,7803,NA
7301,1980,福島県 伊達郡 桑折町,0,14901,4031,NA
7303,1980,福島県 伊達郡 国見町,0,12050,3204,NA
7308,1980,福島県 伊達郡 川俣町,0,21099,5459,NA
7322,1980,福島県 安達郡 大玉村,0,7837,2167,NA
7342,1980,福島県 岩瀬郡 鏡石町,0,11437,3398,NA
7344,1980,福島県 岩瀬郡 天栄村,0,6820,1849,NA
7362,1980,福島県 南会津郡 下郷町,0,10025,2296,NA
7364,1980,福島県 南会津郡 檜枝岐村,0,765,216,NA
7367,1980,福島県 南会津郡 只見町,0,7271,1444,NA
7368,1980,福島県 南会津郡 南会津町,0,24119,5543,NA
7402,1980,福島県 耶麻郡 北塩原村,0,3869,1004,NA
7405,1980,福島県 耶麻郡 西会津町,0,11490,2213,NA
7407,1980,福島県 耶麻郡 磐梯町,0,4501,1059,NA
7408,1980,福島県 耶麻郡 猪苗代町,0,19717,4802,NA
7421,1980,福島県 河沼郡 会津坂下町,0,20504,4988,NA
7422,1980,福島県 河沼郡 湯川村,0,3789,915,NA
7423,1980,福島県 河沼郡 柳津町,0,5678,1195,NA
7444,1980,福島県 大沼郡 三島町,0,3389,704,NA
7445,1980,福島県 大沼郡 金山町,0,4790,807,NA
7446,1980,福島県 大沼郡 昭和村,0,2629,491,NA
7447,1980,福島県 大沼郡 会津美里町,0,27945,6728,NA
7461,1980,福島県 西白河郡 西郷村,0,12744,3885,NA
7464,1980,福島県 西白河郡 泉崎村,0,5577,1548,NA
7465,1980,福島県 西白河郡 中島村,0,4448,1186,NA
7466,1980,福島県 西白河郡 矢吹町,0,17578,5194,NA
7481,1980,福島県 東白川郡 棚倉町,0,16105,4169,NA
7482,1980,福島県 東白川郡 矢祭町,0,8074,1807,NA
7483,1980,福島県 東白川郡 塙町,0,12060,2753,NA
7484,1980,福島県 東白川郡 鮫川村,0,5537,1249,NA
7501,1980,福島県 石川郡 石川町,0,21731,5790,1
7502,1980,福島県 石川郡 玉川村,0,7431,2092,NA
7503,1980,福島県 石川郡 平田村,0,8804,2255,NA
7504,1980,福島県 石川郡 浅川町,0,7488,1934,NA
7505,1980,福島県 石川郡 古殿町,0,7879,1810,NA
7521,1980,福島県 田村郡 三春町,0,19047,4912,NA
7522,1980,福島県 田村郡 小野町,0,14085,3514,NA
7541,1980,福島県 双葉郡 広野町,0,5335,1557,NA
7542,1980,福島県 双葉郡 楢葉町,0,8366,2233,NA
7543,1980,福島県 双葉郡 富岡町,0,14941,4746,NA
7544,1980,福島県 双葉郡 川内村,0,4132,945,NA
7545,1980,福島県 双葉郡 大熊町,0,9296,2995,NA
7546,1980,福島県 双葉郡 双葉町,0,8017,2357,NA
7547,1980,福島県 双葉郡 浪江町,0,22601,6194,NA
7548,1980,福島県 双葉郡 葛尾村,0,1992,467,NA
7561,1980,福島県 相馬郡 新地町,0,8704,2278,NA
7564,1980,福島県 相馬郡 飯舘村,0,8331,2096,NA
8201,1980,茨城県 水戸市,0,239742,78380,NA
8202,1980,茨城県 日立市,0,215498,69521,NA
8203,1980,茨城県 土浦市,0,121300,39026,NA
8204,1980,茨城県 古河市,0,117691,38440,NA
8205,1980,茨城県 石岡市,0,76137,22234,NA
8207,1980,茨城県 結城市,0,49387,15206,NA
8208,1980,茨城県 龍ケ崎市,0,43132,13457,NA
8210,1980,茨城県 下妻市,0,39337,11417,NA
8211,1980,茨城県 常総市,0,60809,17886,NA
8212,1980,茨城県 常陸太田市,0,59503,14473,NA
8214,1980,茨城県 高萩市,0,32436,9794,NA
8215,1980,茨城県 北茨城市,0,47670,13715,1
8216,1980,茨城県 笠間市,0,73070,21161,NA
8217,1980,茨城県 取手市,0,97715,33271,NA
8219,1980,茨城県 牛久市,0,40164,12931,2
8220,1980,茨城県 つくば市,0,127402,43644,NA
8221,1980,茨城県 ひたちなか市,0,125945,41963,NA
8222,1980,茨城県 鹿嶋市,0,51355,19264,NA
8223,1980,茨城県 潮来市,0,29075,8702,NA
8224,1980,茨城県 守谷市,0,17585,5658,NA
8225,1980,茨城県 常陸大宮市,0,50332,12061,NA
8226,1980,茨城県 那珂市,0,44768,12474,NA
8227,1980,茨城県 筑西市,0,110846,33610,NA
8228,1980,茨城県 坂東市,0,55204,17031,NA
8229,1980,茨城県 稲敷市,0,43257,12146,NA
8230,1980,茨城県 かすみがうら市,0,38797,12697,NA
8231,1980,茨城県 桜川市,0,51171,14446,NA
8232,1980,茨城県 神栖市,0,67364,23766,NA
8233,1980,茨城県 行方市,0,42660,11692,NA
8234,1980,茨城県 鉾田市,0,47731,13721,NA
8235,1980,茨城県 つくばみらい市,0,32917,10109,NA
8236,1980,茨城県 小美玉市,0,44371,13841,NA
8302,1980,茨城県 東茨城郡 茨城町,0,32901,9514,NA
8309,1980,茨城県 東茨城郡 大洗町,0,21244,6161,NA
8310,1980,茨城県 東茨城郡 城里町,0,20461,5116,NA
8341,1980,茨城県 那珂郡 東海村,0,29197,9643,NA
8364,1980,茨城県 久慈郡 大子町,0,29524,6693,NA
8442,1980,茨城県 稲敷郡 美浦村,0,13509,4183,NA
8443,1980,茨城県 稲敷郡 阿見町,0,33720,10788,2
