id_muni2020,name_muni2020,cl_code_gender,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_total,ratio_pop_age20_39
10444,群馬県 利根郡 川場村,0,3905,966,NA,3480,444,NA,-10.883482714468629,-54.037267080745345
10448,群馬県 利根郡 昭和村,0,8263,2207,NA,6953,1364,4,-15.853806123683889,-38.196647032170375
10449,群馬県 利根郡 みなかみ町,0,28123,7304,NA,17195,2313,28,-38.85787433773068,-68.33242059145674
10464,群馬県 佐波郡 玉村町,0,17643,5625,NA,36054,7057,2172,104.35300119027376,25.45777777777778
10521,群馬県 邑楽郡 板倉町,0,16024,4739,NA,14083,2344,175,-12.113080379430851,-50.53808820426251
10522,群馬県 邑楽郡 明和町,0,9815,3013,NA,10882,2154,80,10.871115639327567,-28.509790906073682
10523,群馬県 邑楽郡 千代田町,0,10680,3317,NA,10861,2051,15,1.6947565543071086,-38.16701839011155
10524,群馬県 邑楽郡 大泉町,0,31282,11602,NA,42089,10479,953,34.547023847580085,-9.679365626616098
10525,群馬県 邑楽郡 邑楽町,0,21869,7140,2,25522,4553,198,16.704010242809453,-36.23249299719888
11100,埼玉県 さいたま市,0,879291,298070,493,1324025,307367,29017,50.57870488837028,3.1190659912101237
11201,埼玉県 川越市,0,259314,88700,141,354571,62972,47395,36.734229544104835,-29.005636978579485
11202,埼玉県 熊谷市,0,178610,57640,NA,194415,38673,1595,8.848888640053755,-32.9059680777238
11203,埼玉県 川口市,0,435310,153895,581,594274,141105,10339,36.51742436424617,-8.3108613015367645
11206,埼玉県 行田市,0,76960,24869,NA,78617,14512,589,2.1530665280665273,-41.64622622542121
11207,埼玉県 秩父市,0,76875,20349,NA,59674,9997,283,-22.37528455284553,-50.87227873605582
11208,埼玉県 所沢市,0,236476,81970,288,342464,59717,48098,44.819770293814166,-27.14773697694278
11209,埼玉県 飯能市,0,63902,19894,NA,80361,15160,1143,25.75662733560764,-23.796119432994878
11210,埼玉県 加須市,0,86506,27048,NA,111623,22064,833,29.034980232585017,-18.426501035196686
11211,埼玉県 本庄市,0,72089,21601,NA,78569,15262,1318,8.988888734758426,-29.345863617425117
11212,埼玉県 東松山市,0,63889,21348,NA,91791,18817,2343,43.67261969979184,-11.855911560801946
11214,埼玉県 春日部市,0,187913,64423,NA,229792,37558,23244,22.28637720647322,-41.700945314561565
11215,埼玉県 狭山市,0,124029,44426,184,148699,28535,1501,19.890509477622164,-35.76959438166839
11216,埼玉県 羽生市,0,48488,14933,7,52862,9739,2355,9.020788648737831,-34.782026384517515
11217,埼玉県 鴻巣市,0,86854,28856,NA,116828,23165,627,34.51078821931057,-19.72206820072082
11218,埼玉県 深谷市,0,120931,38517,NA,141268,27329,2182,16.817027891938373,-29.046914349508015
11219,埼玉県 上尾市,0,166243,56475,16,226940,43470,12583,36.51101098993641,-23.02788844621514
11221,埼玉県 草加市,0,186618,67778,116,248304,56442,51,33.05468925827091,-16.72519106494733
11222,埼玉県 越谷市,0,223241,77279,220,341621,76666,557,53.027893621691355,-0.7932297260575316
11223,埼玉県 蕨市,0,70876,26283,49,74283,20752,624,4.80698685027372,-21.044020849979074
11224,埼玉県 戸田市,0,78435,28093,181,140899,37536,4774,79.63791674635048,33.613355640195074
11225,埼玉県 入間市,0,104034,35392,2,145651,28212,943,40.00326816233155,-20.2870705244123
11227,埼玉県 朝霞市,0,90088,33981,162,141083,36975,627,56.60576325370747,8.810806038668662
11228,埼玉県 志木市,0,50925,18119,5,75346,17072,543,47.9548355424644,-5.778464595176336
11229,埼玉県 和光市,0,49713,18227,90,83989,25193,136,68.9477601432221,38.2180281999232
11230,埼玉県 新座市,0,119309,40785,149,166017,34081,4266,39.14876497162829,-16.437415716562466
11231,埼玉県 桶川市,0,55747,17900,34,74748,14749,425,34.08434534593789,-17.603351955307268
11232,埼玉県 久喜市,0,114920,39061,NA,150582,28948,1851,31.032022276366167,-25.89027418652876
11233,埼玉県 北本市,0,50888,17346,10,65201,11812,313,28.126473824870303,-31.903608901187596
11234,埼玉県 八潮市,0,62734,22001,95,93363,23696,2003,48.823604425032684,7.704195263851643
11235,埼玉県 富士見市,0,79591,27150,102,111859,25963,2581,40.54227236747874,-4.372007366482499
11237,埼玉県 三郷市,0,98223,36869,18,142145,31375,1521,44.716614234955145,-14.901407686674439
11238,埼玉県 蓮田市,0,45594,14474,2,61499,11911,32,34.88397596174935,-17.707613652065767
11239,埼玉県 坂戸市,0,77335,29580,219,100275,19690,1710,29.66315381134028,-33.43475321162948
11240,埼玉県 幸手市,0,49704,17381,13,50066,8546,385,0.7283116046998162,-50.83136758529429
11241,埼玉県 鶴ヶ島市,0,35842,13377,6,70117,14368,481,95.62803414988004,7.408238020482916
11242,埼玉県 日高市,0,43219,14649,7,54571,9268,278,26.266225502672434,-36.73288279063417
11243,埼玉県 吉川市,0,38894,14071,19,71979,16017,128,85.06453437548207,13.82986283846208
11245,埼玉県 ふじみ野市,0,93467,32474,29,113597,23618,1391,21.537013063434163,-27.271047607316625
11246,埼玉県 白岡市,0,31624,10307,6,52214,10808,400,65.10877814318239,4.8607742311050695
11301,埼玉県 北足立郡 伊奈町,0,21005,7298,6,44841,8901,472,113.4777433944299,21.964921896409972
11324,埼玉県 入間郡 三芳町,0,28978,9983,44,38434,6848,85,32.63165159776382,-31.40338575578483
11326,埼玉県 入間郡 毛呂山町,0,31197,11073,10,35366,6809,856,13.363464435682925,-38.50808272374243
11327,埼玉県 入間郡 越生町,0,11361,3479,4,11029,1749,57,-2.9222779684886846,-49.72693302673182
11341,埼玉県 比企郡 滑川町,0,9295,3051,NA,19732,4273,204,112.28617536309847,40.05244182235332
11342,埼玉県 比企郡 嵐山町,0,16080,5144,4,17889,3373,108,11.250000000000004,-34.428460342146195
11343,埼玉県 比企郡 小川町,0,27045,8087,2,28524,4505,99,5.4686633388796535,-44.29331025102016
11346,埼玉県 比企郡 川島町,0,17393,5436,1,19378,3283,59,11.412637267866387,-39.606328182487125
11347,埼玉県 比企郡 吉見町,0,16107,5112,NA,18192,3207,32,12.944682436207856,-37.26525821596244
11348,埼玉県 比企郡 鳩山町,0,10301,3395,1,13560,1727,9,31.63770507717698,-49.13107511045656
11349,埼玉県 比企郡 ときがわ町,0,11131,3210,NA,10540,1609,NA,-5.309496002156145,-49.87538940809969
11361,埼玉県 秩父郡 横瀬町,0,9511,2723,NA,7979,1352,18,-16.10766480916833,-50.34887991186192
11362,埼玉県 秩父郡 皆野町,0,12817,3369,1,9302,1375,32,-27.42451431692283,-59.186702285544676
11363,埼玉県 秩父郡 長瀞町,0,8908,2375,NA,6807,892,5,-23.585541086663675,-62.4421052631579
11365,埼玉県 秩父郡 小鹿野町,0,16190,3987,NA,10928,1547,18,-32.50154416306362,-61.19889641334338
11369,埼玉県 秩父郡 東秩父村,0,4704,1233,NA,2709,351,NA,-42.41071428571429,-71.53284671532847
11381,埼玉県 児玉郡 美里町,0,11030,3083,NA,11039,1921,39,0.0815956482320912,-37.69056114174505
11383,埼玉県 児玉郡 神川町,0,12012,3404,NA,13359,2389,144,11.213786213786214,-29.81786133960047
11385,埼玉県 児玉郡 上里町,0,19700,6003,NA,30343,5351,1626,54.025380710659896,-10.861236048642342
11408,埼玉県 大里郡 寄居町,0,28469,8591,1,32374,5945,82,13.716674277284069,-30.799674077522987
11442,埼玉県 南埼玉郡 宮代町,0,29537,9862,1,34147,6763,565,15.607543081558717,-31.423646319205034
11464,埼玉県 北葛飾郡 杉戸町,0,34546,11708,7,43845,7606,217,26.917732877901933,-35.03587290741373
11465,埼玉県 北葛飾郡 松伏町,0,18462,6026,4,28266,5068,7,53.10367240818981,-15.89777630268835
12100,千葉県 千葉市,0,746430,264156,NA,974951,196978,44172,30.61519499484211,-25.431184603037604
12202,千葉県 銚子市,0,89416,25000,4,58431,9411,667,-34.652634875190124,-62.356
12203,千葉県 市川市,0,364244,141218,755,496676,131801,12942,36.358045705625905,-6.668413375065496
12204,千葉県 船橋市,0,479439,170251,313,642907,148079,13044,34.09568266244507,-13.023124680618615
12205,千葉県 館山市,0,56257,14792,NA,45153,5970,2227,-19.73798816147324,-59.6403461330449
12206,千葉県 木更津市,0,110711,36912,32,136166,28164,2506,22.992295255214025,-23.69960988296489
12207,千葉県 松戸市,0,400863,148470,664,498232,114156,8300,24.289844660145743,-23.111739745403113
12208,千葉県 野田市,0,112753,37177,NA,152638,29256,1930,35.37378162887019,-21.306183930925037
12210,千葉県 茂原市,0,71521,22402,50,86782,15045,1479,21.337788901161893,-32.84081778412642
12211,千葉県 成田市,0,85897,30756,NA,132906,32836,3029,54.727173242371684,6.762908050461691
12212,千葉県 佐倉市,0,101180,31815,22,168743,30007,958,66.7750543585689,-5.682853999685678
12213,千葉県 東金市,0,35603,10563,7,58219,11654,1255,63.52273684801843,10.328505159519086
12215,千葉県 旭市,0,65405,19007,NA,63745,12379,598,-2.5380322605305428,-34.87136318198558
12216,千葉県 習志野市,0,125155,45224,NA,176197,42147,2509,40.78302904398545,-6.803909428621968
12217,千葉県 柏市,0,272904,94300,301,426468,92808,11184,56.27033682173952,-1.5821845174973537
12218,千葉県 勝浦市,0,25462,5968,NA,16927,2638,135,-33.52054041316471,-55.79758713136729
12219,千葉県 市原市,0,216394,76173,179,269524,53574,6176,24.552436758875018,-29.667992595801664
12220,千葉県 流山市,0,106635,35125,43,199849,48137,3770,87.41407605382847,37.04483985765123
12221,千葉県 八千代市,0,134479,46874,107,199498,43065,648,48.348812825794354,-8.126040022187142
12222,千葉県 我孫子市,0,101061,33349,81,130510,23686,1878,29.13982644145614,-28.975381570661785
12223,千葉県 鴨川市,0,41159,9949,NA,32116,5433,545,-21.970893364756193,-45.39149663282742
12224,千葉県 鎌ケ谷市,0,76157,25065,11,109932,22000,2203,44.34917341807056,-12.228206662677044
12225,千葉県 君津市,0,77286,24650,1,82206,15652,1584,6.365965375359051,-36.50304259634889
12226,千葉県 富津市,0,56102,15869,NA,42465,6797,706,-24.30751131866956,-57.168063520070575
12227,千葉県 浦安市,0,64673,26279,77,171362,47801,2972,164.96683314520743,81.89809353476161
12228,千葉県 四街道市,0,59236,19122,15,93576,18230,1006,57.971503815247495,-4.664784018408119
12229,千葉県 袖ケ浦市,0,38837,13105,28,63883,13570,983,64.49004814996009,3.548264021365899
12230,千葉県 八街市,0,31939,9726,NA,67455,12503,839,111.19947399730736,28.552333950236488
12231,千葉県 印西市,0,29970,8820,NA,102609,21801,459,242.37237237237238,147.1768707482993
12232,千葉県 白井市,0,24974,8746,NA,62441,10992,648,150.02402498598545,25.68031099931398
12233,千葉県 富里市,0,23315,8260,NA,49735,11016,425,113.31760669097149,33.365617433414045
12234,千葉県 南房総市,0,55652,12653,NA,35831,3813,68,-35.61597067490836,-69.86485418477831
12235,千葉県 匝瑳市,0,41160,11187,NA,35040,5657,4,-14.868804664723035,-49.43237686600519
12236,千葉県 香取市,0,92048,25965,NA,72356,11557,735,-21.39318616374065,-55.49008280377431
12237,千葉県 山武市,0,43954,12257,NA,48444,7901,276,10.21522500796288,-35.53887574447254
12238,千葉県 いすみ市,0,42816,10734,NA,35544,4782,1,-16.984304932735427,-55.44997205142538
12239,千葉県 大網白里市,0,25802,7416,NA,48129,8385,411,86.53205177893186,13.066343042071193
12322,千葉県 印旛郡 酒々井町,0,12807,4196,NA,20745,4123,393,61.98172874209418,-1.7397521448999087
12329,千葉県 印旛郡 栄町,0,9553,2749,NA,20127,3425,9,110.68774207055374,24.590760276464163
12342,千葉県 香取郡 神崎町,0,5645,1542,NA,5816,908,72,3.029229406554479,-41.115434500648504
12347,千葉県 香取郡 多古町,0,17133,4429,NA,13735,2337,117,-19.833070682308996,-47.23413863174532
12349,千葉県 香取郡 東庄町,0,18205,5622,NA,13228,2029,39,-27.3386432298819,-63.90964069726076
12403,千葉県 山武郡 九十九里町,0,18037,5002,NA,14639,2090,109,-18.839053057603817,-58.21671331467413
12409,千葉県 山武郡 芝山町,0,7971,2193,NA,7033,1172,21,-11.767657759377748,-46.55722754217966
12410,千葉県 山武郡 横芝光町,0,25387,7038,NA,22075,3529,7,-13.046047189506439,-49.85791418016482
12421,千葉県 長生郡 一宮町,0,10486,2891,9,11897,1905,186,13.456036620255585,-34.10584572812175
12422,千葉県 長生郡 睦沢町,0,7551,2048,NA,6760,991,3,-10.475433717388427,-51.611328125
12423,千葉県 長生郡 長生村,0,10132,2828,NA,13803,2410,2,36.23174101855506,-14.780763790664786
12424,千葉県 長生郡 白子町,0,11691,3276,1,10305,1463,23,-11.855273287143952,-55.34188034188035
12426,千葉県 長生郡 長柄町,0,7487,2049,NA,6721,858,5,-10.231067183117403,-58.12591508052709
12427,千葉県 長生郡 長南町,0,11509,3022,NA,7198,942,NA,-37.457641845512214,-68.82859033752482
12441,千葉県 夷隅郡 大多喜町,0,13612,3202,NA,8885,1121,18,-34.72671172494858,-64.99063085571517
12443,千葉県 夷隅郡 御宿町,0,8486,2035,NA,6874,659,22,-18.995993400895593,-67.61670761670761
12463,千葉県 安房郡 鋸南町,0,12843,2992,NA,6993,773,4,-45.55010511562719,-74.1644385026738
13101,東京都 千代田区,0,54801,17196,24,66680,20432,335,21.676611740661667,18.818329844149794
13102,東京都 中央区,0,82700,26819,36,169179,50121,193,104.5695284159613,86.88616279503336
13103,東京都 港区,0,201257,71506,NA,260486,69351,8340,29.429535370198302,-3.0137331133051726
13104,東京都 新宿区,0,343928,137017,NA,349385,104908,33405,1.5866693028773415,-23.434318369253447
13105,東京都 文京区,0,202351,73556,19,240069,66980,17166,18.63988811520576,-8.940127249986407
13106,東京都 台東区,0,186048,58655,47,211444,61329,2331,13.650240798073622,4.558861137157955
13107,東京都 墨田区,0,232796,77800,399,272085,81699,319,16.87700819601712,5.011568123393317
13108,東京都 江東区,0,362270,130778,241,524310,133402,6120,44.72906947856572,2.006453684870535
13109,東京都 品川区,0,346247,130703,195,422488,119680,23235,22.01925215236522,-8.43362432384872
13110,東京都 目黒区,0,273791,107729,663,288088,84650,3814,5.221866314086299,-21.4232008094385
13111,東京都 大田区,0,661147,241674,NA,748081,198651,33339,13.148966871210188,-17.802080488592075
13112,東京都 世田谷区,0,797292,310159,NA,943664,258524,6053,18.35864400997376,-16.64791284470223
13113,東京都 渋谷区,0,247035,99326,316,243883,67231,25380,-1.2759325601635396,-32.31278819241689
13114,東京都 中野区,0,345733,139047,439,344880,111078,18364,-0.24672218156785997,-20.114781332930587
13115,東京都 杉並区,0,542449,216989,NA,591108,166007,34453,8.970244207289536,-23.495200217522548
13116,東京都 豊島区,0,288626,115107,771,301599,102317,5537,4.49474406325141,-11.111400696743035
13117,東京都 北区,0,387458,139370,NA,355213,102555,1357,-8.322192340847268,-26.415297409772542
13118,東京都 荒川区,0,198126,65510,252,217475,59122,1438,9.766007490183014,-9.751183025492294
13119,東京都 板橋区,0,498266,187257,NA,584483,157157,23891,17.30340821970593,-16.074165451758816
13120,東京都 練馬区,0,564156,199259,882,752608,193736,28742,33.40423570785384,-2.771769405647928
13121,東京都 足立区,0,619961,205582,865,695043,162076,24858,12.11076180598456,-21.16235857224854
13122,東京都 葛飾区,0,420187,142093,382,453093,110145,3676,7.8312751227429755,-22.483866200305435
13123,東京都 江戸川区,0,495231,173427,946,697932,175362,16511,40.93059602488536,1.1157432233735332
13201,東京都 八王子市,0,387178,129550,165,579355,124096,18091,49.635309857481566,-4.209957545349285
13202,東京都 立川市,0,142675,49082,268,183581,44373,258,28.670755212896438,-9.594148567703032
13203,東京都 武蔵野市,0,136910,54329,404,150149,38914,5891,9.669856109853182,-28.37342855565168
13204,東京都 三鷹市,0,164526,63528,652,195391,47995,7261,18.759952834202487,-24.45063594005793
13205,東京都 青梅市,0,98990,32371,25,133535,24586,576,34.89746439034247,-24.049303388835686
13206,東京都 府中市,0,192198,71450,806,262790,60671,7454,36.72879010187411,-15.086074177746678
13207,東京都 昭島市,0,89344,31258,71,113949,24840,1219,27.539622134670495,-20.532343720007674
13208,東京都 調布市,0,180548,67289,714,242614,59810,10271,34.376453906994264,-11.114743866010791
13209,東京都 町田市,0,295405,96532,449,431079,83115,10305,45.92813256376837,-13.89901794223677
13210,東京都 小金井市,0,102456,39800,378,126074,33084,5106,23.05184664636526,-16.874371859296478
13211,東京都 小平市,0,154610,54739,146,198739,45795,6959,28.5421382834228,-16.33935585231736
13212,東京都 日野市,0,145448,51758,40,190435,43246,6874,30.929954347945653,-16.445766837976738
13213,東京都 東村山市,0,119363,38158,111,151815,30833,3061,27.187654465789237,-19.19649876827926
13214,東京都 国分寺市,0,91010,33579,190,129242,32321,5545,42.0085704867597,-3.746389112242776
13215,東京都 国立市,0,64144,23927,160,77130,17910,2423,20.245073584435012,-25.14732310778618
13218,東京都 福生市,0,48694,17616,131,56414,12895,769,15.854109335852474,-26.79950045413261
13219,東京都 狛江市,0,70836,25643,35,84772,20640,2376,19.673612287537413,-19.510197714775966
13220,東京都 東大和市,0,65553,21066,55,83901,16722,310,27.989565694933873,-20.620905724864713
13221,東京都 清瀬市,0,61913,18718,61,76208,15154,1910,23.088850483743318,-19.04049577946362
13222,東京都 東久留米市,0,106556,35527,98,115271,22520,1394,8.178798002928044,-36.61159118416979
13223,東京都 武蔵村山市,0,57198,18763,96,70829,13750,944,23.83125284100842,-26.71747588338752
13224,東京都 多摩市,0,95248,35121,43,146951,30449,185,54.28250461951958,-13.302582500498271
13225,東京都 稲城市,0,48154,17104,19,93151,20323,1748,93.4439506583046,18.82015902712815
13227,東京都 羽村市,0,42017,15355,34,54326,10984,218,29.295285241687896,-28.46629762292413
13228,東京都 あきる野市,0,62810,19311,5,79292,13717,3116,26.241044419678406,-28.967945730412715
13229,東京都 西東京市,0,158235,55046,315,207388,47227,5288,31.06329193920434,-14.20448352287178
13303,東京都 西多摩郡 瑞穂町,0,22803,7125,8,31765,6093,196,39.30184624830066,-14.484210526315788
13305,東京都 西多摩郡 日の出町,0,13854,4344,1,16958,2624,90,22.405081564891006,-39.59484346224678
13307,東京都 西多摩郡 檜原村,0,4230,988,NA,2003,191,8,-52.64775413711584,-80.66801619433198
13308,東京都 西多摩郡 奥多摩町,0,9808,2669,NA,4750,542,5,-51.570146818923334,-79.69276882727614
13361,東京都 大島支庁 大島町,0,10734,2677,NA,7102,1025,NA,-33.836407676541825,-61.71087037728801
13362,東京都 大島支庁 利島村,0,278,78,NA,327,75,NA,17.625899280575542,-3.8461538461538436
13363,東京都 大島支庁 新島村,0,3684,935,NA,2441,342,NA,-33.74049945711184,-63.422459893048135
13364,東京都 大島支庁 神津島村,0,2210,635,NA,1855,322,NA,-16.063348416289593,-49.29133858267717
13381,東京都 三宅支庁 三宅村,0,4228,914,NA,2273,397,3,-46.23935666982024,-56.564551422319475
13382,東京都 三宅支庁 御蔵島村,0,225,83,NA,323,100,NA,43.55555555555555,20.481927710843383
13401,東京都 八丈支庁 八丈町,0,10244,2599,NA,7042,1014,27,-31.2573213588442,-60.98499422854944
13402,東京都 八丈支庁 青ヶ島村,0,192,54,NA,169,54,NA,-11.979166666666663,0
13421,東京都 小笠原支庁 小笠原村,0,1879,870,NA,2929,758,1,55.88078765300693,-12.873563218390805
14100,神奈川県 横浜市,0,2773674,965862,NA,3777491,825231,98789,36.190878956935826,-14.560154556240956
14130,神奈川県 川崎市,0,1040802,396050,825,1538262,407178,46350,47.79583436619068,2.809746244161082
14150,神奈川県 相模原市,0,494255,173012,NA,725493,155874,21865,46.785161505700486,-9.905671282916796
14201,神奈川県 横須賀市,0,421107,135587,181,388078,73006,686,-7.8433747242387275,-46.155604888374256
14203,神奈川県 平塚市,0,214293,75002,71,258422,51103,5486,20.59283317700531,-31.8644836137703
14204,神奈川県 鎌倉市,0,172629,51940,91,172710,28809,889,0.04692143266773474,-44.534077782056215
14205,神奈川県 藤沢市,0,300248,101584,736,436905,91142,8325,45.51470784151768,-10.279177823279262
14206,神奈川県 小田原市,0,177467,56293,NA,188856,35655,3229,6.417531146635702,-36.66175190521024
14207,神奈川県 茅ヶ崎市,0,171016,54275,26,242389,46385,1994,41.734691490854644,-14.537079686780285
14208,神奈川県 逗子市,0,58479,16796,14,57060,8420,1582,-2.426512081259935,-49.869016432483924
14210,神奈川県 三浦市,0,48687,14621,9,42069,6223,175,-13.592950890381417,-57.437931742014904
14211,神奈川県 秦野市,0,123133,45759,26,162439,31726,2899,31.921580729779997,-30.66719115365283
14212,神奈川県 厚木市,0,145392,53765,140,223705,48569,3202,53.86334873995817,-9.66427973588766
14213,神奈川県 大和市,0,167935,60092,224,239169,54009,6834,42.41760204841158,-10.122811688743926
14214,神奈川県 伊勢原市,0,70052,24274,NA,101780,22872,1902,45.29206874892937,-5.77572711543215
14215,神奈川県 海老名市,0,77498,27014,25,136516,30009,2052,76.15422333479573,11.086843858739904
14216,神奈川県 座間市,0,93503,34239,127,132325,28020,3342,41.51952343775065,-18.16349776570577
14217,神奈川県 南足柄市,0,39919,13065,9,40841,6773,400,2.3096770961196444,-48.159203980099505
14218,神奈川県 綾瀬市,0,65078,22489,2,83913,16669,1001,28.942192445987903,-25.879318778069283
14301,神奈川県 三浦郡 葉山町,0,28359,8068,3,31665,4061,483,11.657674812228924,-49.66534457114526
14321,神奈川県 高座郡 寒川町,0,36417,12915,18,48348,9874,502,32.762171513304224,-23.54626403406891
14341,神奈川県 中郡 大磯町,0,29931,8786,5,31634,4851,20,5.689753098793893,-44.78716139312543
14342,神奈川県 中郡 二宮町,0,27221,8241,3,27564,4259,167,1.2600565739686376,-48.31937871617522
14361,神奈川県 足柄上郡 中井町,0,8626,2977,NA,9300,1415,322,7.813586830512409,-52.4689284514612
14362,神奈川県 足柄上郡 大井町,0,12832,4496,NA,17129,3160,116,33.48659600997506,-29.715302491103202
14363,神奈川県 足柄上郡 松田町,0,12601,3973,NA,10836,1944,125,-14.00682485517023,-51.069720614145474
14364,神奈川県 足柄上郡 山北町,0,13803,4009,NA,9761,1459,28,-29.283489096573213,-63.60688450985283
14366,神奈川県 足柄上郡 開成町,0,10673,3375,NA,18329,3688,48,71.73240888222618,9.274074074074079
14382,神奈川県 足柄下郡 箱根町,0,19882,6061,NA,11293,2359,550,-43.199879287798005,-61.079029863058906
14383,神奈川県 足柄下郡 真鶴町,0,9968,2808,NA,6722,824,9,-32.56420545746388,-70.65527065527067
14384,神奈川県 足柄下郡 湯河原町,0,25456,7349,42,23426,3055,239,-7.9745443117536174,-58.42971832902435
14401,神奈川県 愛甲郡 愛川町,0,29873,10283,3,39869,7627,466,33.46165433669199,-25.829038218418752
14402,神奈川県 愛甲郡 清川村,0,3539,1139,NA,3038,430,1,-14.156541395874545,-62.247585601404744
15100,新潟県 新潟市,0,730733,230742,NA,789275,154448,16275,8.01140772347766,-33.064634960258644
15202,新潟県 長岡市,0,289234,83465,NA,266936,49857,2906,-7.709328778774283,-40.26597975199186
15204,新潟県 三条市,0,109429,31620,NA,94642,16488,786,-13.512871359511646,-47.85578747628083
15205,新潟県 柏崎市,0,95892,25265,NA,81526,13757,1242,-14.981437450465107,-45.54917870571937
15206,新潟県 新発田市,0,102134,28445,NA,94927,17573,607,-7.056416080834982,-38.22112849358411
15208,新潟県 小千谷市,0,44963,12294,NA,34096,5546,200,-24.168760981251246,-54.888563526923704
15209,新潟県 加茂市,0,36705,10316,NA,25441,3982,71,-30.68791717749625,-61.399767351686705
15210,新潟県 十日町市,0,78791,19903,NA,49820,6912,132,-36.769427980353086,-65.27156710043712
15211,新潟県 見附市,0,41833,11510,NA,39237,6987,121,-6.205627136471204,-39.29626411815812
15212,新潟県 村上市,0,80206,20213,NA,57418,8565,70,-28.41183951325337,-57.62628011675655
15213,新潟県 燕市,0,82984,24523,NA,77201,14425,481,-6.968813265207752,-41.17766994250296
15216,新潟県 糸魚川市,0,61488,14762,NA,40765,5828,251,-33.70251105906844,-60.52025470803415
15217,新潟県 妙高市,0,41980,10348,NA,30383,4664,99,-27.6250595521677,-54.928488596830306
15218,新潟県 五泉市,0,62516,17075,NA,47625,8009,55,-23.819502207434894,-53.09516837481698
15222,新潟県 上越市,0,216320,58446,NA,188047,33237,2229,-13.069988905325447,-43.13212195873114
15223,新潟県 阿賀野市,0,47490,12819,NA,40696,7153,119,-14.306169719941042,-44.20001560184102
15224,新潟県 佐渡市,0,84942,17233,NA,51492,6828,143,-39.37981210708483,-60.378343875123306
15225,新潟県 魚沼市,0,48482,12622,NA,34483,5328,158,-28.87463388474073,-57.78798922516242
15226,新潟県 南魚沼市,0,62830,16806,NA,54851,9475,552,-12.69934744548783,-43.62132571700583
15227,新潟県 胎内市,0,35605,10123,NA,28509,4691,114,-19.92978514253616,-53.65998221870987
15307,新潟県 北蒲原郡 聖籠町,0,12232,3610,NA,14259,3161,80,16.57128842380642,-12.437673130193904
15342,新潟県 西蒲原郡 弥彦村,0,7910,2275,NA,7705,1222,4,-2.5916561314791364,-46.285714285714285
15361,新潟県 南蒲原郡 田上町,0,11396,3292,NA,11227,1741,20,-1.4829764829764835,-47.1142162818955
15385,新潟県 東蒲原郡 阿賀町,0,20280,4068,NA,9965,1063,2,-50.86291913214991,-73.8692232055064
15405,新潟県 三島郡 出雲崎町,0,7048,1439,NA,4113,558,2,-41.64301929625426,-61.22307157748437
15461,新潟県 南魚沼郡 湯沢町,0,9514,2795,NA,7767,1188,119,-18.362413285684255,-57.49552772808586
15482,新潟県 中魚沼郡 津南町,0,13841,2985,NA,8989,1234,67,-35.055270572935484,-58.65996649916247
15504,新潟県 刈羽郡 刈羽村,0,5346,1347,NA,4380,759,35,-18.0695847362514,-43.652561247216035
15581,新潟県 岩船郡 関川村,0,8638,1943,NA,5144,675,NA,-40.44917805047464,-65.25990735975296
15586,新潟県 岩船郡 粟島浦村,0,595,138,NA,353,64,NA,-40.67226890756302,-53.623188405797094
16201,富山県 富山市,0,391554,117767,NA,413938,81017,7220,5.716708295662931,-31.20568580332351
16202,富山県 高岡市,0,186900,54744,NA,166393,27924,7542,-10.972177635098978,-48.99167032003508
16204,富山県 魚津市,0,49512,14039,NA,40535,6706,1513,-18.130958151559216,-52.23306503312202
16205,富山県 氷見市,0,62413,17233,NA,43950,6446,38,-29.581978113534035,-62.59502118029363
16206,富山県 滑川市,0,30744,8513,NA,32349,6109,126,5.220530835284931,-28.23916363209209
16207,富山県 黒部市,0,43096,12493,NA,39638,7104,715,-8.023946537961757,-43.136156247498604
16208,富山県 砺波市,0,43530,11973,NA,48154,8843,563,10.622559154606016,-26.142153177983797
16209,富山県 小矢部市,0,36497,10296,NA,28983,4774,140,-20.5879935337151,-53.63247863247863
16210,富山県 南砺市,0,66844,17306,NA,47937,7378,40,-28.28526120519418,-57.36738703339882
16211,富山県 射水市,0,91317,27450,NA,90742,16899,511,-0.6296746498461459,-38.43715846994535
16321,富山県 中新川郡 舟橋村,0,1360,338,NA,3132,629,2,130.2941176470588,86.09467455621302
16322,富山県 中新川郡 上市町,0,24028,6748,NA,19351,2981,20,-19.464791077076747,-55.82394783639597
16323,富山県 中新川郡 立山町,0,27870,8056,NA,24792,4154,41,-11.044133476856832,-48.43594836146971
16342,富山県 下新川郡 入善町,0,29163,7953,NA,23839,3794,96,-18.25600932688681,-52.29473154784359
16343,富山県 下新川郡 朝日町,0,18631,4605,NA,11081,1364,10,-40.52385808598572,-70.3800217155266
17201,石川県 金沢市,0,417684,140587,569,463254,97861,14181,10.910161749073467,-30.391145696259258
17202,石川県 七尾市,0,69945,18422,NA,50300,7423,538,-28.086353563514187,-59.70578655954837
17203,石川県 小松市,0,104329,30788,NA,106216,21099,1355,1.8087013198631263,-31.470053267506827
17204,石川県 輪島市,0,45115,10389,NA,24608,2774,123,-45.45494846503381,-73.29868129752623
