id_muni2020,name_muni2020,cl_code_gender,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_total,ratio_pop_age20_39
10524,群馬県 邑楽郡 大泉町,1,15619,5909,NA,22282,6176,582,42.65958127921121,4.518531054323915
10525,群馬県 邑楽郡 邑楽町,1,10870,3582,1,12852,2439,130,18.233670653173874,-31.909547738693465
11100,埼玉県 さいたま市,1,444181,151405,362,652920,155035,14159,46.99413077101451,2.3975430137710196
11201,埼玉県 川越市,1,132572,45659,106,177480,32468,25964,33.87442295507348,-28.890251648086906
11202,埼玉県 熊谷市,1,89561,29603,NA,97087,20711,776,8.403211219169048,-30.03749619970949
11203,埼玉県 川口市,1,221312,79526,450,299238,72929,6411,35.210923944476576,-8.295400246460272
11206,埼玉県 行田市,1,38002,12568,NA,38736,7529,272,1.9314772906689148,-40.09388924252069
11207,埼玉県 秩父市,1,37474,10097,NA,29068,5181,184,-22.431552543096544,-48.687729028424286
11208,埼玉県 所沢市,1,119430,41168,202,168197,29503,25478,40.83312400569372,-28.33511465215701
11209,埼玉県 飯能市,1,31865,10195,NA,40294,8056,680,26.452220304409234,-20.980872976949485
11210,埼玉県 加須市,1,42682,13804,NA,55982,11596,428,31.160676631835436,-15.995363662706463
11211,埼玉県 本庄市,1,35237,10807,NA,39216,8065,810,11.292107727672619,-25.37244378643472
11212,埼玉県 東松山市,1,32807,11229,NA,46187,9963,1214,40.783979028865794,-11.274378840502274
11214,埼玉県 春日部市,1,94177,31059,NA,113467,18888,12744,20.482708092209357,-39.186709166425196
11215,埼玉県 狭山市,1,63675,22938,122,74178,15107,960,16.49469964664312,-34.139855262010634
11216,埼玉県 羽生市,1,23696,7466,5,26142,5055,1161,10.322417285617824,-32.293061880525045
11217,埼玉県 鴻巣市,1,43561,14580,NA,57673,11852,396,32.395950506186736,-18.710562414266118
11218,埼玉県 深谷市,1,60218,19601,NA,70200,14313,935,16.576438938523363,-26.97821539717361
11219,埼玉県 上尾市,1,84598,27925,11,112288,21893,7199,32.73127024279534,-21.600716204118175
11221,埼玉県 草加市,1,95303,34424,98,125213,29490,31,31.384111727857466,-14.333023471996286
11222,埼玉県 越谷市,1,112316,37768,153,168747,38485,376,50.24306421168845,1.898432535479766
11223,埼玉県 蕨市,1,36226,14135,39,37470,10788,391,3.433997681223433,-23.67881146091263
11224,埼玉県 戸田市,1,40884,15197,146,71388,18972,2352,74.61109480481363,24.840429032045797
11225,埼玉県 入間市,1,52148,17749,NA,71803,14351,557,37.69080309887245,-19.144740548763306
11227,埼玉県 朝霞市,1,47575,18558,126,70696,18804,381,48.59905412506569,1.3255738764953229
11228,埼玉県 志木市,1,26110,9337,5,36945,8532,249,41.49751053236308,-8.621612937774447
11229,埼玉県 和光市,1,25697,9630,73,43138,13309,45,67.87173600031132,38.203530633437175
11230,埼玉県 新座市,1,60272,20352,119,81781,17130,1895,35.68655428723122,-15.831367924528305
11231,埼玉県 桶川市,1,28178,8904,27,36950,7544,286,31.130669316488046,-15.27403414195867
11232,埼玉県 久喜市,1,57606,19470,NA,74607,14898,744,29.512550775960843,-23.48228043143298
11233,埼玉県 北本市,1,25598,8526,6,32214,6130,225,25.845769200718816,-28.102275392915786
11234,埼玉県 八潮市,1,32357,11288,71,47995,12485,888,48.329573198998666,10.604181431608794
11235,埼玉県 富士見市,1,40061,13321,71,54871,12513,1470,36.96862285015352,-6.065610689888146
11237,埼玉県 三郷市,1,50284,18547,15,71486,16091,960,42.16450560814573,-13.242033752089288
11238,埼玉県 蓮田市,1,23000,7181,2,30468,6067,22,32.469565217391306,-15.513159727057513
11239,埼玉県 坂戸市,1,39445,14974,150,50041,10411,943,26.86272024337686,-30.472819553893416
11240,埼玉県 幸手市,1,24928,8627,11,24979,4486,188,0.20458921694479493,-48.000463660600445
11241,埼玉県 鶴ヶ島市,1,18195,6675,3,34585,7297,320,90.07969222313822,9.318352059925083
11242,埼玉県 日高市,1,21655,7262,5,26953,4647,137,24.465481413068566,-36.009363811622144
11243,埼玉県 吉川市,1,19545,7029,13,35800,8010,91,83.16705039652086,13.956466069142115
11245,埼玉県 ふじみ野市,1,47838,16728,26,56085,11940,842,17.23943308666751,-28.622668579626975
11246,埼玉県 白岡市,1,16025,5151,3,25764,5472,184,60.77379095163806,6.2317996505532935
11301,埼玉県 北足立郡 伊奈町,1,10528,3575,4,22539,4595,282,114.0862462006079,28.53146853146853
11324,埼玉県 入間郡 三芳町,1,14672,4940,30,18949,3547,36,29.15076335877862,-28.198380566801617
11326,埼玉県 入間郡 毛呂山町,1,15551,5474,7,17534,3462,407,12.751591537521701,-36.75557179393496
11327,埼玉県 入間郡 越生町,1,5761,1839,3,5494,915,36,-4.634612046519704,-50.24469820554649
11341,埼玉県 比企郡 滑川町,1,4692,1600,NA,10070,2266,114,114.62063086104007,41.625
11342,埼玉県 比企郡 嵐山町,1,7949,2526,2,8941,1761,54,12.479557177003397,-30.28503562945368
11343,埼玉県 比企郡 小川町,1,13397,4149,2,14190,2429,57,5.9192356497723475,-41.45577247529525
11346,埼玉県 比企郡 川島町,1,8668,2839,1,9823,1749,47,13.324873096446698,-38.393800634026064
11347,埼玉県 比企郡 吉見町,1,8155,2724,NA,9127,1673,22,11.919068056407124,-38.582966226138026
11348,埼玉県 比企郡 鳩山町,1,5251,1648,NA,6556,882,6,24.85240906494002,-46.48058252427184
11349,埼玉県 比企郡 ときがわ町,1,5491,1674,NA,5333,914,NA,-2.8774358040429826,-45.40023894862605
11361,埼玉県 秩父郡 横瀬町,1,4724,1381,NA,3966,745,11,-16.04572396274344,-46.05358435916003
11362,埼玉県 秩父郡 皆野町,1,6237,1696,1,4583,750,19,-26.51915985249319,-55.77830188679245
11363,埼玉県 秩父郡 長瀞町,1,4294,1169,NA,3321,473,3,-22.659524918490913,-59.53806672369546
11365,埼玉県 秩父郡 小鹿野町,1,8005,2077,NA,5382,815,10,-32.76702061211743,-60.760712566201256
11369,埼玉県 秩父郡 東秩父村,1,2350,673,NA,1352,191,NA,-42.46808510638298,-71.61961367013373
11381,埼玉県 児玉郡 美里町,1,5443,1595,NA,5540,1040,27,1.7821054565496874,-34.79623824451411
11383,埼玉県 児玉郡 神川町,1,5990,1788,NA,6755,1254,90,12.771285475792983,-29.86577181208053
11385,埼玉県 児玉郡 上里町,1,9751,3041,NA,15012,2722,924,53.95344067275152,-10.489970404472215
11408,埼玉県 大里郡 寄居町,1,13999,4393,1,16053,3172,60,14.672476605471818,-27.794218074208963
11442,埼玉県 南埼玉郡 宮代町,1,15217,4967,1,17182,3655,307,12.91318919629363,-26.414334608415547
11464,埼玉県 北葛飾郡 杉戸町,1,17510,5854,5,21927,3936,92,25.225585379782988,-32.763922104543894
11465,埼玉県 北葛飾郡 松伏町,1,9246,2993,4,14208,2667,6,53.666450356911085,-10.892081523554964
12100,千葉県 千葉市,1,376861,131125,NA,481246,100261,23336,27.698541372017793,-23.537845567206862
12202,千葉県 銚子市,1,42957,12435,3,28248,5212,417,-34.2412179621482,-58.086047446722965
12203,千葉県 市川市,1,184969,73634,528,251351,68668,7773,35.88817585649486,-6.74416709672162
12204,千葉県 船橋市,1,245945,87693,218,318860,76127,6165,29.64687226819005,-13.189194120397296
12205,千葉県 館山市,1,26956,7415,NA,21846,3110,1311,-18.956818519068108,-58.057990559676334
12206,千葉県 木更津市,1,55561,18835,22,68450,14784,1286,23.197926603192887,-21.507831165383596
12207,千葉県 松戸市,1,202799,75209,476,247210,58088,5077,21.899023170725695,-22.764562751798323
12208,千葉県 野田市,1,57130,19177,NA,76195,15616,901,33.37125853316996,-18.569119257443813
12210,千葉県 茂原市,1,35293,11202,36,42643,7864,735,20.82565947921684,-29.798250312444207
12211,千葉県 成田市,1,43903,16641,NA,66231,16596,1716,50.85757237546409,-0.27041644131963194
12212,千葉県 佐倉市,1,50404,15524,18,82421,15185,434,63.520752321244345,-2.1837155372326666
12213,千葉県 東金市,1,17331,5358,6,29251,6260,740,68.77848941203624,16.834639790966776
12215,千葉県 旭市,1,31913,9670,NA,31379,6485,388,-1.67329928242409,-32.93691830403309
12216,千葉県 習志野市,1,64193,23648,NA,87882,22170,1296,36.90277756141636,-6.25
12217,千葉県 柏市,1,139171,47899,213,210824,47321,6526,51.48558248485675,-1.2067057767385592
12218,千葉県 勝浦市,1,12390,3108,NA,8704,1693,112,-29.74979822437449,-45.52767052767053
12219,千葉県 市原市,1,112127,40753,107,138438,29179,3835,23.46535624782613,-28.400363163448095
12220,千葉県 流山市,1,53487,17349,27,98431,24003,1902,84.02789462860135,38.353795607816025
12221,千葉県 八千代市,1,67711,23004,76,97920,21475,413,44.61461210143107,-6.64667014432273
12222,千葉県 我孫子市,1,50359,15919,47,63546,12047,818,26.185984630354064,-24.32313587536905
12223,千葉県 鴨川市,1,19738,4913,NA,15224,2487,302,-22.869591650623168,-49.379198046000404
12224,千葉県 鎌ケ谷市,1,38360,12101,7,53592,10933,890,39.70802919708029,-9.652094868192707
12225,千葉県 君津市,1,39111,12943,1,41928,8858,993,7.202577280049094,-31.56146179401993
12226,千葉県 富津市,1,27642,8024,NA,21529,3904,365,-22.114897619564434,-51.34596211365903
12227,千葉県 浦安市,1,33040,13279,53,83506,22397,1795,152.74213075060536,68.66480909707056
12228,千葉県 四街道市,1,29691,9047,10,46347,9236,405,56.09780741638881,2.0890903061788535
12229,千葉県 袖ケ浦市,1,19690,6770,17,32214,7141,576,63.60589131538852,5.480059084194977
12230,千葉県 八街市,1,15964,4978,NA,34113,6697,408,113.68704585316962,34.53194053836883
12231,千葉県 印西市,1,14793,4536,NA,50574,10737,293,241.87791523017643,136.70634920634922
12232,千葉県 白井市,1,12550,4211,NA,30916,5618,336,146.34262948207174,33.41249109475184
12233,千葉県 富里市,1,11929,4366,NA,25303,5926,259,112.11333724536843,35.73064590013744
12234,千葉県 南房総市,1,26718,6441,NA,17011,1928,41,-36.33131222396886,-70.06675981990374
12235,千葉県 匝瑳市,1,20157,5834,NA,17251,3055,4,-14.416827900977324,-47.634556050737054
12236,千葉県 香取市,1,45220,13357,NA,35626,6204,326,-21.216275984077836,-53.55244441117017
12237,千葉県 山武市,1,21551,6353,NA,24200,4221,178,12.291773003572914,-33.558948528254376
12238,千葉県 いすみ市,1,20604,5539,NA,17362,2556,1,-15.734808774995146,-53.85448636938075
12239,千葉県 大網白里市,1,12678,3755,NA,23549,4270,255,85.7469632434138,13.715046604527291
12322,千葉県 印旛郡 酒々井町,1,6294,2030,NA,10155,2152,168,61.34413727359389,6.009852216748768
12329,千葉県 印旛郡 栄町,1,4655,1440,NA,9869,1796,6,112.00859291084856,24.72222222222222
12342,千葉県 香取郡 神崎町,1,2809,803,NA,2938,495,33,4.5923816304734855,-38.35616438356164
12347,千葉県 香取郡 多古町,1,8398,2331,NA,6941,1345,82,-17.34936889735651,-42.299442299442305
12349,千葉県 香取郡 東庄町,1,9215,3041,NA,6575,1157,26,-28.648941942485074,-61.95330483393621
12403,千葉県 山武郡 九十九里町,1,8793,2574,NA,7203,1094,69,-18.082565677243256,-57.4980574980575
12409,千葉県 山武郡 芝山町,1,4054,1208,NA,3474,635,15,-14.306857424765662,-47.43377483443708
12410,千葉県 山武郡 横芝光町,1,12392,3614,NA,10767,1829,3,-13.113298902517755,-49.3912562257886
12421,千葉県 長生郡 一宮町,1,5042,1448,5,5824,971,122,15.509718365727876,-32.94198895027625
12422,千葉県 長生郡 睦沢町,1,3656,1056,NA,3259,500,3,-10.858862144420133,-52.65151515151515
12423,千葉県 長生郡 長生村,1,4879,1404,NA,6801,1274,2,39.393318302930936,-9.259259259259256
12424,千葉県 長生郡 白子町,1,5734,1698,1,5115,765,16,-10.795256365538886,-54.946996466431095
12426,千葉県 長生郡 長柄町,1,3700,1085,NA,3295,470,4,-10.945945945945946,-56.68202764976959
12427,千葉県 長生郡 長南町,1,5682,1616,NA,3527,520,NA,-37.926786342837026,-67.82178217821782
12441,千葉県 夷隅郡 大多喜町,1,6680,1730,NA,4307,594,13,-35.52395209580838,-65.66473988439306
12443,千葉県 夷隅郡 御宿町,1,4027,1026,NA,3260,334,14,-19.046436553265455,-67.44639376218325
12463,千葉県 安房郡 鋸南町,1,6251,1501,NA,3356,372,4,-46.3125899856023,-75.21652231845437
13101,東京都 千代田区,1,26727,9255,15,33637,10813,248,25.85400531297939,16.83414370610481
13102,東京都 中央区,1,40119,14433,22,80931,23865,99,101.72736110072536,65.35023903554355
13103,東京都 港区,1,95548,35285,540,123410,32829,4472,29.160212667978392,-6.960464786736575
13104,東京都 新宿区,1,170850,73306,784,174822,54061,18408,2.3248463564530253,-26.252967014978314
13105,東京都 文京区,1,99400,39180,14,115483,33298,9243,16.180080482897385,-15.012761613067893
13106,東京都 台東区,1,93079,31207,31,108586,32278,1033,16.66004147014901,3.4319223251193742
13107,東京都 墨田区,1,116202,40972,267,134787,40879,246,15.9937006247741,-0.22698428194865006
13108,東京都 江東区,1,186035,69893,151,258015,66651,2530,38.691644045475314,-4.638518878857678
13109,東京都 品川区,1,172149,69948,131,208688,60354,12842,21.22521768932726,-13.715903242408645
13110,東京都 目黒区,1,134369,55793,443,135820,40996,1632,1.0798621705899514,-26.52124818525622
13111,東京都 大田区,1,336803,131446,796,372464,99365,18686,10.588088585909272,-24.406220044733196
13112,東京都 世田谷区,1,402863,166550,NA,445592,123422,2893,10.60633515612006,-25.894926448513957
13113,東京都 渋谷区,1,118363,50613,225,117907,33374,13538,-0.3852555274874714,-34.06041925987394
13114,東京都 中野区,1,173192,74559,298,172525,58214,8452,-0.38512171462885547,-21.922236081492507
13115,東京都 杉並区,1,271340,116152,NA,284301,80309,19029,4.776663964030359,-30.85870238997176
13116,東京都 豊島区,1,144631,62352,531,151020,52620,2727,4.417448541460689,-15.608160123171666
13117,東京都 北区,1,192732,73495,753,176289,52785,877,-8.531536018927833,-28.17878767263079
13118,東京都 荒川区,1,100355,35146,178,107683,30075,703,7.3020776244332675,-14.42838445342286
13119,東京都 板橋区,1,252626,99940,904,286179,76799,13384,13.28168913730179,-23.154892935761463
13120,東京都 練馬区,1,285789,105283,628,361770,93612,12988,26.586397657012697,-11.085360409562794
13121,東京都 足立区,1,312735,105838,608,347408,83505,14140,11.087022559035598,-21.101116801148923
13122,東京都 葛飾区,1,211880,75182,293,225758,56723,1640,6.549933924863138,-24.55241946210529
13123,東京都 江戸川区,1,252014,90516,705,351327,90412,9594,39.40773131651416,-0.11489681382297334
13201,東京都 八王子市,1,197019,66910,113,291307,66215,10752,47.85731325405165,-1.0387087131968342
13202,東京都 立川市,1,71437,25162,180,91191,22976,98,27.652337024231134,-8.687703680152614
13203,東京都 武蔵野市,1,69353,29301,297,71868,19002,3196,3.626375210877675,-35.14897102487969
13204,東京都 三鷹市,1,85332,35498,492,94489,23884,3256,10.731027047297603,-32.717336187954245
13205,東京都 青梅市,1,49880,16639,17,66654,13164,365,33.62870890136327,-20.88466854979265
13206,東京都 府中市,1,101546,40385,628,131468,31418,3267,29.46644870305084,-22.20378853534728
13207,東京都 昭島市,1,45049,16269,45,56639,12797,749,25.72754112188951,-21.3412010572254
13208,東京都 調布市,1,93772,37145,531,117044,29737,4353,24.81764279315788,-19.94346480010769
13209,東京都 町田市,1,147979,47278,318,210533,42125,5963,42.2722143006778,-10.899361225094129
13210,東京都 小金井市,1,53106,22020,264,61759,16704,2334,16.293827439460706,-24.141689373297005
13211,東京都 小平市,1,80086,29416,116,97507,23029,3797,21.752865669405395,-21.712673375033997
13212,東京都 日野市,1,74828,27252,30,94918,22611,3307,26.84823862725183,-17.029942756494933
13213,東京都 東村山市,1,60246,19473,87,73827,15359,1882,22.542575440693156,-21.12668823499204
13214,東京都 国分寺市,1,46979,18504,126,62985,16416,2491,34.07054215713403,-11.284046692607008
13215,東京都 国立市,1,32331,12395,115,37515,8894,1425,16.034146794098536,-28.245260185558696
13218,東京都 福生市,1,24255,9028,80,28023,6814,300,15.534941249226964,-24.52370403190075
13219,東京都 狛江市,1,36713,14121,23,41043,9951,1346,11.794187345082129,-29.530486509454
13220,東京都 東大和市,1,33207,10556,42,41034,8413,128,23.570331556599513,-20.30125047366427
13221,東京都 清瀬市,1,30792,9204,39,36550,7314,1121,18.699662249935045,-20.534550195567146
13222,東京都 東久留米市,1,53786,17701,77,55647,11251,564,3.460008180567442,-36.438619287045924
13223,東京都 武蔵村山市,1,29558,9741,71,35260,6986,558,19.290885716218952,-28.282517195359823
13224,東京都 多摩市,1,48004,17295,30,71611,15489,94,49.177151904008,-10.442324371205547
13225,東京都 稲城市,1,24714,8783,18,46879,10390,1087,89.68600793072751,18.296709552544698
13227,東京都 羽村市,1,21812,8050,25,27471,6058,157,25.944434256372627,-24.745341614906835
13228,東京都 あきる野市,1,31667,9675,3,39230,7008,1631,23.88290649572109,-27.56589147286822
13229,東京都 西東京市,1,80405,29362,250,100992,23663,3134,25.604129096449224,-19.409440773789257
13303,東京都 西多摩郡 瑞穂町,1,11559,3682,4,15992,3246,112,38.35106843152523,-11.841390548614882
13305,東京都 西多摩郡 日の出町,1,7005,2206,1,8267,1363,56,18.015703069236256,-38.213961922030826
13307,東京都 西多摩郡 檜原村,1,2154,537,NA,983,107,6,-54.36397400185702,-80.07448789571694
13308,東京都 西多摩郡 奥多摩町,1,4916,1423,NA,2389,303,2,-51.403580146460534,-78.70695713281799
13361,東京都 大島支庁 大島町,1,5234,1367,NA,3667,580,NA,-29.93886129155522,-57.57132406730066
13362,東京都 大島支庁 利島村,1,147,46,NA,197,44,NA,34.01360544217687,-4.347826086956519
13363,東京都 大島支庁 新島村,1,1820,498,NA,1204,182,NA,-33.84615384615385,-63.45381526104418
13364,東京都 大島支庁 神津島村,1,1126,359,NA,952,178,NA,-15.452930728241565,-50.417827298050135
13381,東京都 三宅支庁 三宅村,1,2085,504,NA,1269,237,2,-39.13669064748202,-52.976190476190474
13382,東京都 三宅支庁 御蔵島村,1,121,58,NA,181,49,NA,49.58677685950412,-15.517241379310342
13401,東京都 八丈支庁 八丈町,1,5083,1390,NA,3534,534,21,-30.474129451111555,-61.58273381294964
13402,東京都 八丈支庁 青ヶ島村,1,109,37,NA,102,28,NA,-6.422018348623848,-24.32432432432432
13421,東京都 小笠原支庁 小笠原村,1,1229,633,NA,1805,467,1,46.867371847030114,-26.224328593996837
14100,神奈川県 横浜市,1,1417015,506637,NA,1867305,419966,53720,31.777362977808977,-17.10712008795252
14130,神奈川県 川崎市,1,543269,217419,646,775772,210406,24415,42.797030568650165,-3.225569062501432
14150,神奈川県 相模原市,1,252259,88153,NA,362193,79991,11547,43.57981281143586,-9.2589021360589
14201,神奈川県 横須賀市,1,214596,71849,124,193513,39908,434,-9.824507446550722,-44.455733552311095
14203,神奈川県 平塚市,1,109960,39844,47,129056,26738,3322,17.36631502364496,-32.89328380684671
14204,神奈川県 鎌倉市,1,84575,26103,52,81097,13935,370,-4.112326337570204,-46.615331571083786
14205,神奈川県 藤沢市,1,152281,52190,521,215596,46881,4980,41.5777411495853,-10.172446828894422
14206,神奈川県 小田原市,1,87626,28204,NA,91321,17834,1350,4.2167849724967565,-36.767834349737626
14207,神奈川県 茅ヶ崎市,1,85621,26815,21,117608,22875,1236,37.358825521776204,-14.693268692895767
14208,神奈川県 逗子市,1,28221,8126,12,26719,4008,778,-5.3222777364374085,-50.67683977356633
14210,神奈川県 三浦市,1,24262,7327,7,20142,3193,68,-16.981287610254714,-56.42145489286201
14211,神奈川県 秦野市,1,64512,24740,18,82134,17142,1814,27.315848214285722,-30.711398544866608
14212,神奈川県 厚木市,1,75118,28071,103,115343,26877,1577,53.54908277643175,-4.253500053435932
14213,神奈川県 大和市,1,85911,30916,170,119582,27699,4011,39.19288566074193,-10.405615215422436
14214,神奈川県 伊勢原市,1,35573,12480,NA,51486,12346,899,44.73336519270232,-1.073717948717945
14215,神奈川県 海老名市,1,39848,13867,20,68631,15615,1190,72.2319815298133,12.605466214754447
14216,神奈川県 座間市,1,48468,18098,99,66001,14670,1461,36.1743830981266,-18.94131948281578
14217,神奈川県 南足柄市,1,19847,6504,5,20000,3471,201,0.7708973648410389,-46.632841328413285
14218,神奈川県 綾瀬市,1,33645,11386,2,42581,9030,415,26.559667112498154,-20.69207799051467
14301,神奈川県 三浦郡 葉山町,1,13706,3860,1,14914,1888,280,8.81365825186049,-51.0880829015544
14321,神奈川県 高座郡 寒川町,1,19124,6932,14,24466,5206,329,27.933486718259772,-24.899019042123484
14341,神奈川県 中郡 大磯町,1,14771,4376,3,15411,2422,15,4.33281429828718,-44.6526508226691
14342,神奈川県 中郡 二宮町,1,13419,3932,3,13285,2113,71,-0.9985840971756477,-46.26144455747712
14361,神奈川県 足柄上郡 中井町,1,4414,1564,NA,4664,765,203,5.663797009515181,-51.08695652173913
14362,神奈川県 足柄上郡 大井町,1,6515,2312,NA,8437,1650,46,29.501151189562556,-28.633217993079583
14363,神奈川県 足柄上郡 松田町,1,6151,1932,NA,5404,1031,79,-12.144366769630954,-46.635610766045545
14364,神奈川県 足柄上郡 山北町,1,6827,2056,NA,4826,799,16,-29.31009228065036,-61.13813229571985
14366,神奈川県 足柄上郡 開成町,1,5339,1685,NA,8911,1853,21,66.90391459074733,9.970326409495556
14382,神奈川県 足柄下郡 箱根町,1,9195,2946,NA,5423,1164,315,-41.02229472539424,-60.48879837067209
14383,神奈川県 足柄下郡 真鶴町,1,4807,1378,NA,3124,426,4,-35.01144164759725,-69.08563134978229
14384,神奈川県 足柄下郡 湯河原町,1,11997,3415,29,10884,1543,100,-9.277319329832457,-54.81698389458272
14401,神奈川県 愛甲郡 愛川町,1,15347,5412,3,20883,4304,297,36.072196520492604,-20.473022912047302
14402,神奈川県 愛甲郡 清川村,1,1802,581,NA,1556,238,1,-13.651498335183131,-59.036144578313255
15100,新潟県 新潟市,1,356926,114773,NA,379741,77181,9041,6.392081271748196,-32.75334791283664
15202,新潟県 長岡市,1,141323,41719,NA,131011,26254,1908,-7.296759904615668,-37.06944078237734
15204,新潟県 三条市,1,53494,15776,NA,45815,8544,351,-14.354880921224812,-45.84178498985801
15205,新潟県 柏崎市,1,46386,12873,NA,40556,7481,847,-12.568447376363556,-41.886118231958356
15206,新潟県 新発田市,1,49445,14495,NA,45963,9118,321,-7.042168065527354,-37.0955501897206
15208,新潟県 小千谷市,1,22127,6290,NA,16830,2968,107,-23.93907895331495,-52.813990461049286
15209,新潟県 加茂市,1,17847,5211,NA,12406,2144,53,-30.486916568610965,-58.85626559201689
15210,新潟県 十日町市,1,38636,10095,NA,24339,3660,78,-37.00434827621907,-63.74442793462109
15211,新潟県 見附市,1,20095,5639,NA,19050,3531,78,-5.200298581736751,-37.382514630253596
15212,新潟県 村上市,1,38221,10130,NA,27474,4583,52,-28.118050286491712,-54.75814412635736
15213,新潟県 燕市,1,40753,12179,NA,37629,7476,298,-7.665693323190926,-38.61564988915346
15216,新潟県 糸魚川市,1,29816,7450,NA,20068,3221,158,-32.693855647974246,-56.765100671140935
15217,新潟県 妙高市,1,20176,5187,NA,14740,2469,68,-26.94290245836638,-52.40023134759977
15218,新潟県 五泉市,1,29865,8444,NA,22890,4074,37,-23.355097940733305,-51.75272382756988
15222,新潟県 上越市,1,105696,29829,NA,91929,17506,1151,-13.025090826521346,-41.3121458982869
15223,新潟県 阿賀野市,1,23158,6637,NA,19570,3670,74,-15.49356593833664,-44.70393249962332
15224,新潟県 佐渡市,1,40151,8735,NA,24881,3621,89,-38.03143134666633,-58.54607899255867
15225,新潟県 魚沼市,1,24063,6665,NA,16802,2789,94,-30.174957403482527,-58.15453863465867
15226,新潟県 南魚沼市,1,30833,8673,NA,26777,4824,337,-13.154736807965495,-44.379107575233476
15227,新潟県 胎内市,1,17442,5338,NA,13959,2524,68,-19.969040247678016,-52.716373173473215
15307,新潟県 北蒲原郡 聖籠町,1,6070,1945,NA,7172,1687,54,18.154859967051063,-13.264781491002575
15342,新潟県 西蒲原郡 弥彦村,1,3822,1137,NA,3733,646,4,-2.3286237571951807,-43.18381706244503
15361,新潟県 南蒲原郡 田上町,1,5513,1628,NA,5395,903,14,-2.1403954289860305,-44.533169533169534
15385,新潟県 東蒲原郡 阿賀町,1,9802,2104,NA,4825,594,2,-50.77535196898593,-71.7680608365019
15405,新潟県 三島郡 出雲崎町,1,3272,760,NA,1978,302,2,-39.54767726161369,-60.26315789473684
15461,新潟県 南魚沼郡 湯沢町,1,4929,1571,NA,3946,643,81,-19.94319334550618,-59.070655633354555
15482,新潟県 中魚沼郡 津南町,1,6739,1603,NA,4322,653,15,-35.86585546817035,-59.26388022457891
15504,新潟県 刈羽郡 刈羽村,1,2623,744,NA,2244,431,31,-14.449104079298515,-42.06989247311827
15581,新潟県 岩船郡 関川村,1,4123,1025,NA,2444,378,NA,-40.72277467863207,-63.1219512195122
15586,新潟県 岩船郡 粟島浦村,1,307,86,NA,181,38,NA,-41.04234527687296,-55.81395348837209
16201,富山県 富山市,1,190457,57342,NA,202281,42536,4374,6.208225478716978,-25.82051550347041
16202,富山県 高岡市,1,89868,26328,NA,80482,14470,4334,-10.44420705924245,-45.03950167122455
16204,富山県 魚津市,1,23602,6819,NA,19729,3642,803,-16.409626302855695,-46.59040915090189
16205,富山県 氷見市,1,30053,8515,NA,20883,3427,15,-30.512760789272285,-59.753376394597765
16206,富山県 滑川市,1,14629,4104,NA,15750,3241,85,7.662861439606261,-21.028265107212473
16207,富山県 黒部市,1,20797,6269,NA,19514,3889,426,-6.169159013319225,-37.96458765353326
16208,富山県 砺波市,1,20798,5922,NA,23419,4602,341,12.602173285892881,-22.28976697061803
16209,富山県 小矢部市,1,17777,5209,NA,13991,2487,86,-21.297181751701633,-52.25571126895757
16210,富山県 南砺市,1,32140,8638,NA,22940,3841,24,-28.624766645924083,-55.53368835378561
16211,富山県 射水市,1,44255,13498,NA,44253,8920,351,-0.004519263360069914,-33.91613572381094
16321,富山県 中新川郡 舟橋村,1,645,156,NA,1521,302,2,135.81395348837208,93.58974358974359
16322,富山県 中新川郡 上市町,1,11617,3304,NA,9255,1567,15,-20.33227167082724,-52.572639225181604
16323,富山県 中新川郡 立山町,1,13509,4026,NA,12002,2153,25,-11.155525945665856,-46.52260307998013
16342,富山県 下新川郡 入善町,1,13840,3908,NA,11385,2005,48,-17.738439306358377,-48.694984646878204
16343,富山県 下新川郡 朝日町,1,8699,2234,NA,5232,747,7,-39.85515576503046,-66.56222023276635
17201,石川県 金沢市,1,204257,70258,406,224549,49633,8330,9.93454324698786,-29.356087562982147
17202,石川県 七尾市,1,33474,9059,NA,23970,3736,374,-28.392184979386993,-58.7592449497737
17203,石川県 小松市,1,50821,15277,NA,52182,11359,872,2.6780267999449103,-25.646396543824046
17204,石川県 輪島市,1,21665,5219,NA,11714,1495,83,-45.931225478882986,-71.35466564475954
17205,石川県 珠洲市,1,12898,2833,NA,5933,685,12,-54.00062025120174,-75.82068478644545
17206,石川県 加賀市,1,35935,10408,NA,29939,5340,130,-16.685682482259633,-48.69331283627979
17207,石川県 羽咋市,1,13704,3706,NA,9669,1494,45,-29.443957968476354,-59.68699406368052
17209,石川県 かほく市,1,16481,4981,NA,16875,3454,116,2.3906316364298297,-30.656494679783176
17210,石川県 白山市,1,39471,12256,NA,53670,11019,384,35.97324618074029,-10.093015665796345
17211,石川県 能美市,1,18176,5376,NA,24129,5359,167,32.75198063380282,-0.3162202380952328
17212,石川県 野々市市,1,16845,7185,43,29550,8387,1107,75.42297417631345,16.729297146833687
17324,石川県 能美郡 川北町,1,2018,596,NA,3030,579,NA,50.14866204162538,-2.8523489932885893
17361,石川県 河北郡 津幡町,1,11583,3447,NA,18044,3701,125,55.78002244668912,7.368726428778638
