id_muni2020,name_muni2020,pop_total_1980,pop_age20_39_1980,pop_ageunknown_1980,pop_total_2020,pop_age20_39_2020,pop_ageunknown_2020,ratio_pop_age20_39
23201,愛知県 豊橋市,155010,48770,5,185760,37089,2419,-23.951199507894195
23202,愛知県 岡崎市,137005,44651,NA,190935,41058,3358,-8.04685225414884
23203,愛知県 一宮市,171572,55168,NA,195139,37553,3071,-31.92974187935035
23204,愛知県 瀬戸市,60799,19472,7,65206,11398,647,-41.46466721446179
23205,愛知県 半田市,45442,13761,8,58520,12379,605,-10.042874791076228
23206,愛知県 春日井市,121046,42616,28,156361,31438,2720,-26.229585132344656
23207,愛知県 豊川市,78973,24895,NA,92697,18814,546,-24.426591685077327
23208,愛知県 津島市,30368,9328,NA,31278,5405,255,-42.05617495711835
23209,愛知県 碧南市,31145,9267,2,35172,7712,274,-16.779971943455273
23210,愛知県 刈谷市,50556,17744,5,73631,17733,2438,-0.061992786293962876
23211,愛知県 豊田市,149081,53220,NA,201614,43948,2546,-17.42202179631718
23212,愛知県 安城市,61893,21103,NA,91897,20954,999,-0.7060607496564453
23213,愛知県 西尾市,74473,22052,NA,83452,17102,462,-22.446943587883183
23214,愛知県 蒲郡市,44234,13013,3,40202,7566,428,-41.85814185814186
23215,愛知県 犬山市,32591,10397,NA,36850,6613,218,-36.39511397518515
23216,愛知県 常滑市,27988,7853,2,30135,6870,563,-12.517509232140577
23217,愛知県 江南市,46722,15616,2,50335,8886,2473,-43.096823770491795
23219,愛知県 小牧市,50766,17227,2,73541,15550,367,-9.73471875544204
23220,愛知県 稲沢市,63235,20836,NA,68336,13280,550,-36.264158187751974
23221,愛知県 新城市,27973,7202,NA,22353,3441,82,-52.22160510969176
23222,愛知県 東海市,46139,15494,NA,54629,12094,1257,-21.94397831418614
23223,愛知県 大府市,30612,10594,NA,45749,10275,770,-3.011138380215217
23224,愛知県 知多市,32493,10953,NA,42018,8163,366,-25.472473294987672
23225,愛知県 知立市,24394,8525,3,34066,8288,527,-2.780058651026396
23226,愛知県 尾張旭市,26733,8828,2,42691,8220,422,-6.887177163570457
23227,愛知県 高浜市,15551,4632,2,22316,5422,212,17.055267702936106
23228,愛知県 岩倉市,21417,7736,2,24117,5160,671,-33.29886246122027
23229,愛知県 豊明市,27182,9720,9,34234,7374,419,-24.135802469135804
23230,愛知県 日進市,19764,6173,5,46371,9549,3713,54.68977806577029
23231,愛知県 田原市,30455,8233,NA,29222,5450,691,-33.80298797522167
23232,愛知県 愛西市,31292,9699,NA,31293,5352,101,-44.8190535106712
23233,愛知県 清須市,30229,9859,NA,33832,6796,3303,-31.068059640937218
23234,愛知県 北名古屋市,34567,12318,2,43344,9536,515,-22.58483520051956
23235,愛知県 弥富市,18370,5893,NA,21560,4441,298,-24.639402681147125
23236,愛知県 みよし市,13289,4576,NA,29847,6625,878,44.77709790209789
23237,愛知県 あま市,35057,11865,NA,43565,8651,3,-27.088074167720187
23238,愛知県 長久手市,9084,3307,4,31018,7179,2089,117.08497127305715
23302,愛知県 愛知郡 東郷町,11004,3715,NA,21972,4436,442,19.407806191117082
23342,愛知県 西春日井郡 豊山町,6761,2400,NA,7676,1605,463,-33.12500000000001
23361,愛知県 丹羽郡 大口町,8037,2609,NA,12044,2522,555,-3.3346109620544295
23362,愛知県 丹羽郡 扶桑町,13957,4323,NA,17294,3369,244,-22.068008327550316
23424,愛知県 海部郡 大治町,9844,3446,NA,16095,3449,513,0.08705745792223496
23425,愛知県 海部郡 蟹江町,15606,5311,4,18910,4086,315,-23.065336094897383
23427,愛知県 海部郡 飛島村,2281,675,NA,2324,423,NA,-37.33333333333333
23441,愛知県 知多郡 阿久比町,10595,3278,NA,14418,2870,85,-12.446613788895666
23442,愛知県 知多郡 東浦町,18107,5884,NA,24870,5119,281,-13.001359619306596
23445,愛知県 知多郡 南知多町,13814,3658,NA,8538,1276,32,-65.11755057408419
23446,愛知県 知多郡 美浜町,10649,3039,NA,11283,2074,175,-31.753866403422183
23447,愛知県 知多郡 武豊町,16668,5523,NA,21419,4306,328,-22.03512583740721
23501,愛知県 額田郡 幸田町,13212,4315,NA,20945,4846,84,12.305909617612976
23561,愛知県 北設楽郡 設楽町,4900,925,NA,2272,214,NA,-76.86486486486487
23562,愛知県 北設楽郡 東栄町,3298,606,NA,1525,143,NA,-76.4026402640264
23563,愛知県 北設楽郡 豊根村,1089,207,NA,535,43,NA,-79.22705314009661
24201,三重県 津市,135996,39055,NA,141000,26450,1755,-32.27499679938548
24202,三重県 四日市市,137276,42048,NA,152755,30569,2340,-27.299752663622524
24203,三重県 伊勢市,72288,20571,NA,64604,10931,541,-46.862087404598704
24204,三重県 松阪市,79941,22412,NA,82785,14958,648,-33.25896840978048
24205,三重県 桑名市,56314,16851,NA,70529,13531,917,-19.702094831167294
24207,三重県 鈴鹿市,77425,24842,18,98320,17583,7053,-29.22067466387569
24208,三重県 名張市,22945,6996,NA,39534,6648,255,-4.974271012006859
24209,三重県 尾鷲市,16395,4308,NA,8690,940,166,-78.18012999071496
24210,三重県 亀山市,20949,5681,NA,24674,4400,1931,-22.548847033972898
24211,三重県 鳥羽市,14897,3968,NA,9270,1286,58,-67.59072580645162
24212,三重県 熊野市,14907,3352,NA,8581,956,19,-71.47971360381862
24214,三重県 いなべ市,21255,5695,NA,21867,4229,278,-25.74187884108867
24215,三重県 志摩市,33377,8663,NA,24851,3005,244,-65.3122474893224
24216,三重県 伊賀市,49532,12519,NA,45320,7562,1174,-39.5958143621695
24303,三重県 桑名郡 木曽岬町,2534,773,NA,2991,457,133,-40.879689521345405
24324,三重県 員弁郡 東員町,7801,2574,NA,13170,2500,3,-2.8749028749028738
24341,三重県 三重郡 菰野町,15208,4279,NA,20691,3979,225,-7.010983874737087
24343,三重県 三重郡 朝日町,3465,1067,NA,5533,1103,19,3.373945641986875
24344,三重県 三重郡 川越町,5441,1625,NA,7325,1885,28,15.999999999999993
24441,三重県 多気郡 多気町,8370,2027,NA,7268,1114,12,-45.0419338924519
24442,三重県 多気郡 明和町,10103,2827,NA,11779,2087,48,-26.17615847187832
24443,三重県 多気郡 大台町,6902,1526,NA,4565,549,9,-64.02359108781127
24461,三重県 度会郡 玉城町,6038,1690,NA,7857,1440,59,-14.792899408284022
24470,三重県 度会郡 度会町,4440,1185,NA,4049,593,7,-49.95780590717299
24471,三重県 度会郡 大紀町,7367,1700,NA,4163,381,NA,-77.58823529411765
24472,三重県 度会郡 南伊勢町,12392,2718,NA,5894,497,14,-81.71449595290655
24543,三重県 北牟婁郡 紀北町,13813,3350,NA,7846,799,6,-76.14925373134328
24561,三重県 南牟婁郡 御浜町,5623,1188,NA,4314,455,2,-61.7003367003367
24562,三重県 南牟婁郡 紀宝町,6364,1670,NA,5554,815,13,-51.19760479041916
25201,滋賀県 大津市,116492,37163,NA,178397,34050,3696,-8.376611145494174
25202,滋賀県 彦根市,46257,13546,6,57155,11525,1206,-14.919533441606381
25203,滋賀県 長浜市,62296,16287,NA,58230,10685,1331,-34.39553017744213
25204,滋賀県 近江八幡市,36276,11122,NA,41446,8132,371,-26.88365401906132
25206,滋賀県 草津市,38239,13244,2,71267,15623,4096,17.96285110238598
25207,滋賀県 守山市,23719,7809,2,42364,8875,539,13.650915610193358
25208,滋賀県 栗東市,18309,6288,3,34710,8177,186,30.04134860050891
25209,滋賀県 甲賀市,38362,10544,NA,44344,8268,530,-21.585735963581186
25210,滋賀県 野洲市,19382,6278,NA,25392,5017,318,-20.086014654348517
25211,滋賀県 湖南市,15872,5625,NA,26292,5536,299,-1.5822222222222182
25212,滋賀県 高島市,25872,6582,NA,23615,3552,137,-46.03463992707384
25213,滋賀県 東近江市,50866,14729,NA,56523,11117,672,-24.523049765768214
25214,滋賀県 米原市,20342,5195,NA,19174,3535,205,-31.95380173243504
25383,滋賀県 蒲生郡 日野町,11379,2885,NA,10409,1847,108,-35.9792027729636
25384,滋賀県 蒲生郡 竜王町,4989,1461,NA,5597,993,23,-32.03285420944558
25425,滋賀県 愛知郡 愛荘町,8808,2362,NA,10520,2085,779,-11.727349703640977
25441,滋賀県 犬上郡 豊郷町,3745,1037,NA,3674,668,19,-35.58341369334619
25442,滋賀県 犬上郡 甲良町,4762,1288,NA,3302,525,29,-59.239130434782616
25443,滋賀県 犬上郡 多賀町,4723,1200,NA,3770,604,129,-49.66666666666667
26100,京都府 京都市,755398,242697,NA,771444,163661,33775,-32.565709506091956
26201,京都府 福知山市,42050,10327,NA,38802,6668,597,-35.43139343468577
26202,京都府 舞鶴市,49769,13133,8,40092,6166,767,-53.04956978603518
26203,京都府 綾部市,22456,4996,5,16607,2318,114,-53.602882305844666
26204,京都府 宇治市,76676,25912,1,93329,16605,115,-35.91772151898734
26205,京都府 宮津市,15526,3648,NA,8816,943,9,-74.15021929824562
26206,京都府 亀岡市,34960,11400,5,44520,7901,679,-30.69298245614035
26207,京都府 城陽市,37588,13265,3,38743,6536,378,-50.727478326422926
26208,京都府 向日市,25547,9315,2,29740,5720,483,-38.59366612989802
26209,京都府 長岡京市,35447,12636,10,41815,7999,211,-36.69673947451725
26210,京都府 八幡市,32578,12876,16,36403,6284,264,-51.19602360981672
26211,京都府 京田辺市,19950,6609,1,37642,7637,1172,15.554546830080195
26212,京都府 京丹後市,37916,8551,NA,26503,3357,135,-60.741433750438546
26213,京都府 南丹市,19882,4737,NA,16237,2672,237,-43.59299134473296
26214,京都府 木津川市,17593,5202,NA,40612,7847,519,50.845828527489424
26303,京都府 乙訓郡 大山崎町,8058,2699,NA,8243,1701,38,-36.97665802148944
26322,京都府 久世郡 久御山町,8032,2916,NA,7818,1423,107,-51.20027434842249
26343,京都府 綴喜郡 井手町,4653,1331,NA,3812,683,16,-48.68519909842224
26344,京都府 綴喜郡 宇治田原町,3620,979,NA,4410,752,4,-23.186925434116446
26364,京都府 相楽郡 笠置町,1315,336,1,603,55,21,-83.63095238095238
26365,京都府 相楽郡 和束町,3197,881,NA,1861,199,NA,-77.41203178206584
26366,京都府 相楽郡 精華町,7852,2442,NA,18972,3472,89,42.17854217854218
26367,京都府 相楽郡 南山城村,1752,402,NA,1266,128,1,-68.1592039800995
26407,京都府 船井郡 京丹波町,10216,2201,NA,6794,769,29,-65.06133575647432
26463,京都府 与謝郡 伊根町,2116,346,NA,982,97,NA,-71.96531791907515
26465,京都府 与謝郡 与謝野町,14818,3452,NA,10553,1362,33,-60.54461181923523
27100,大阪府 大阪市,1343581,417481,948,1425537,351773,47777,-15.739159386894253
27140,大阪府 堺市,422864,147453,NA,432200,81212,9301,-44.92346713868148
27202,大阪府 岸和田市,92677,28588,19,100234,18763,1861,-34.367566811249475
27203,大阪府 豊中市,203776,70887,275,212627,43854,171,-38.13534216428964
27204,大阪府 池田市,51141,17426,18,55001,10885,1548,-37.535865947434864
27205,大阪府 吹田市,164669,60071,112,200262,43336,6035,-27.858700537697057
27206,大阪府 泉大津市,34389,11302,7,39188,8071,747,-28.587860555653865
27207,大阪府 高槻市,171025,60334,168,184617,34666,2776,-42.543176318493714
27208,大阪府 貝塚市,41839,12872,1,43961,7992,364,-37.91174642635177
27209,大阪府 守口市,82971,26769,99,73892,15059,1472,-43.744629982442376
27210,大阪府 枚方市,176569,64956,97,209098,35690,14076,-45.055114231171864
27211,大阪府 茨木市,115178,42847,61,149072,31829,3538,-25.714752491422963
27212,大阪府 八尾市,136631,45298,69,138784,26314,2267,-41.90913506115061
27213,大阪府 泉佐野市,46978,14389,16,52303,11365,595,-21.016053930085477
27214,大阪府 富田林市,49889,16542,28,57780,10452,598,-36.81537903518317
27215,大阪府 寝屋川市,126490,46355,58,118926,21057,2740,-54.57447955991803
27216,大阪府 河内長野市,40350,12834,12,54300,8590,644,-33.06841203054387
27217,大阪府 松原市,68455,22800,8,61106,11220,1109,-50.78947368421053
27218,大阪府 大東市,57611,20307,42,61428,12100,1798,-40.414635347417146
27219,大阪府 和泉市,62955,20450,42,95744,18173,1051,-11.134474327628363
27220,大阪府 箕面市,52503,18799,25,71876,14117,671,-24.905580084047017
27221,大阪府 柏原市,35014,11816,14,35820,6870,491,-41.858496953283684
27222,大阪府 羽曳野市,52741,17347,6,57702,10179,597,-41.321265924943795
27223,大阪府 門真市,68508,24049,184,60992,11485,839,-52.24333652126907
27224,大阪府 摂津市,38645,13953,36,44290,9920,1222,-28.904178312907614
27225,大阪府 高石市,33643,11461,2,29299,5533,288,-51.72323531978012
27226,大阪府 藤井寺市,32438,10966,8,33737,6420,509,-41.455407623563744
27227,大阪府 東大阪市,259748,83969,132,253652,48876,9842,-41.79280448737034
27228,大阪府 泉南市,27548,8882,4,31384,5654,352,-36.343165953614054
27229,大阪府 四條畷市,25358,8812,22,28433,5390,164,-38.83340898774399
27230,大阪府 交野市,30814,10562,12,39228,6963,105,-34.07498579814428
27231,大阪府 大阪狭山市,23877,8763,NA,31026,5943,397,-32.18076001369394
27232,大阪府 阪南市,21948,7158,17,27004,4347,55,-39.2707460184409
27301,大阪府 三島郡 島本町,12443,4400,1,16323,3174,31,-27.863636363636367
27321,大阪府 豊能郡 豊能町,6337,1987,NA,9603,1084,9,-45.44539506794162
27322,大阪府 豊能郡 能勢町,5225,1382,5,4718,582,46,-57.88712011577424
27341,大阪府 泉北郡 忠岡町,9207,2923,NA,8602,1608,13,-44.988026000684236
27361,大阪府 泉南郡 熊取町,12896,4366,4,22453,3991,360,-8.589097572148418
27362,大阪府 泉南郡 田尻町,3910,1089,NA,4258,909,44,-16.528925619834713
27366,大阪府 泉南郡 岬町,11741,3327,NA,7925,967,141,-70.93477607454163
27381,大阪府 南河内郡 太子町,4257,1316,1,6678,1109,47,-15.729483282674773
27382,大阪府 南河内郡 河南町,6994,2109,1,8076,1387,211,-34.23423423423423
27383,大阪府 南河内郡 千早赤阪村,3775,1169,NA,2590,310,2,-73.48160821214714
28100,兵庫県 神戸市,702361,219053,1998,808700,150489,44100,-31.300187625825714
28201,兵庫県 姫路市,253928,78629,NA,273879,52933,3474,-32.680054432842844
28202,兵庫県 尼崎市,262956,87264,237,237300,45344,20004,-48.03813714704804
28203,兵庫県 明石市,128237,42330,145,156855,32250,2177,-23.812898653437276
28204,兵庫県 西宮市,210263,71918,170,259482,52586,6097,-26.880614032648296
28205,兵庫県 洲本市,28848,7302,NA,21601,3122,164,-57.244590523144346
28206,兵庫県 芦屋市,42749,14253,4,51914,8076,1056,-43.3382445800884
28207,兵庫県 伊丹市,88586,30832,26,102508,20759,2,-32.67060197197716
28208,兵庫県 相生市,21245,6215,NA,14763,2306,88,-62.896218825422366
28209,兵庫県 豊岡市,50148,12535,NA,40186,6092,179,-51.400079776625454
28210,兵庫県 加古川市,107334,35043,8,133405,25187,1936,-28.125445880775047
28212,兵庫県 赤穂市,26366,7525,5,23797,3811,215,-49.35548172757475
28213,兵庫県 西脇市,24138,6688,NA,20133,3159,170,-52.766148325358856
28214,兵庫県 宝塚市,94411,31701,4,122777,21579,1924,-31.929592126431338
28215,兵庫県 三木市,40015,12377,NA,39035,6389,143,-48.38005978831704
28216,兵庫県 高砂市,42987,14041,1,45343,8459,326,-39.75500320489994
28217,兵庫県 川西市,66050,20900,3,81032,13718,61,-34.36363636363636
28218,兵庫県 小野市,22406,6642,NA,24330,4443,138,-33.10749774164409
28219,兵庫県 三田市,18896,5502,NA,56916,11083,244,101.43584151217739
28220,兵庫県 加西市,25980,7252,NA,21623,3674,48,-49.33811362382791
28221,兵庫県 丹波篠山市,21957,4856,NA,20800,3334,398,-31.342668863261945
28222,兵庫県 養父市,17630,3868,NA,11506,1523,21,-60.62564632885212
28223,兵庫県 丹波市,38121,9112,NA,32007,4974,93,-45.412642669007894
28224,兵庫県 南あわじ市,29697,7332,NA,23023,3330,302,-54.58265139116203
28225,兵庫県 朝来市,19273,4458,NA,15096,2202,160,-50.6056527590848
28226,兵庫県 淡路市,30140,6842,NA,22095,3203,114,-53.18620286465945
28227,兵庫県 宍粟市,25512,6261,NA,18184,2607,19,-58.36128413991375
28228,兵庫県 加東市,17606,4743,NA,20689,4388,447,-7.4847143158338625
28229,兵庫県 たつの市,41977,12035,NA,38398,6318,820,-47.50311591192356
28301,兵庫県 川辺郡 猪名川町,5897,1662,NA,15705,2256,3,35.74007220216606
28365,兵庫県 多可郡 多可町,13490,3465,NA,9950,1291,93,-62.741702741702746
28381,兵庫県 加古郡 稲美町,13848,4398,NA,15493,2656,38,-39.60891314233742
28382,兵庫県 加古郡 播磨町,13329,4579,1,17272,3342,170,-27.01463201572396
28442,兵庫県 神崎郡 市川町,7807,2074,NA,5749,833,13,-59.83606557377049
28443,兵庫県 神崎郡 福崎町,9368,2655,NA,9916,1855,332,-30.131826741996235
28446,兵庫県 神崎郡 神河町,7484,1803,NA,5658,781,2,-56.68330560177481
28464,兵庫県 揖保郡 太子町,13607,4598,NA,17224,3233,203,-29.68682035667681
28481,兵庫県 赤穂郡 上郡町,9712,2605,NA,7162,890,148,-65.83493282149713
28501,兵庫県 佐用郡 佐用町,13006,2800,NA,8296,955,3,-65.89285714285714
28585,兵庫県 美方郡 香美町,13837,3065,NA,8428,924,1,-69.85318107667212
28586,兵庫県 美方郡 新温泉町,11332,2479,NA,7016,776,4,-68.69705526421944
29201,奈良県 奈良市,157638,52876,NA,189784,34114,2985,-35.48301686965731
29202,奈良県 大和高田市,31982,10119,9,32763,5839,317,-42.29666963138649
29203,奈良県 大和郡山市,41295,13378,39,44036,7409,664,-44.6180296008372
29204,奈良県 天理市,32790,10240,5,32614,6853,451,-33.07617187500001
29205,奈良県 橿原市,55143,18561,28,63586,12399,1014,-33.19864231453047
29206,奈良県 桜井市,29185,8538,9,28948,5168,204,-39.4706020145233
29207,奈良県 五條市,20772,5413,NA,14747,1930,1071,-64.34509514132644
29208,奈良県 御所市,19478,5464,7,12974,1853,47,-66.08711566617862
29209,奈良県 生駒市,36197,12266,8,61568,10548,386,-14.00619598891244
29210,奈良県 香芝市,18723,6165,17,41188,8240,518,33.65774533657746
29211,奈良県 葛城市,15529,4899,NA,19306,3639,35,-25.71953459889773
29212,奈良県 宇陀市,21123,5930,NA,14747,1947,39,-67.16694772344015
29322,奈良県 山辺郡 山添村,2974,720,NA,1683,178,8,-75.27777777777777
29342,奈良県 生駒郡 平群町,8687,2744,NA,9563,1360,23,-50.43731778425655
29343,奈良県 生駒郡 三郷町,9292,2980,2,12342,2222,54,-25.436241610738254
29344,奈良県 生駒郡 斑鳩町,13212,4240,1,14608,2614,83,-38.34905660377359
29345,奈良県 生駒郡 安堵町,3296,1059,NA,3838,731,28,-30.97261567516525
29361,奈良県 磯城郡 川西町,4850,1502,NA,4223,696,4,-53.66178428761651
29362,奈良県 磯城郡 三宅町,4337,1388,NA,3390,557,1,-59.87031700288185
29363,奈良県 磯城郡 田原本町,14326,4327,NA,16307,3026,106,-30.06702103073723
29385,奈良県 宇陀郡 曽爾村,1565,385,NA,700,71,NA,-81.55844155844156
29386,奈良県 宇陀郡 御杖村,1758,367,NA,785,54,2,-85.28610354223434
29401,奈良県 高市郡 高取町,4650,1250,NA,3590,455,20,-63.6
29402,奈良県 高市郡 明日香村,3560,1011,NA,2740,391,3,-61.32542037586548
29424,奈良県 北葛城郡 上牧町,8299,3163,NA,11597,1816,NA,-42.5861523869744
29425,奈良県 北葛城郡 王寺町,8809,2810,NA,12668,2656,109,-5.4804270462633475
29426,奈良県 北葛城郡 広陵町,9470,2901,NA,17765,3338,94,15.063771113409175
29427,奈良県 北葛城郡 河合町,8114,2613,NA,9100,1309,27,-49.904324531190206
29441,奈良県 吉野郡 吉野町,7875,2008,NA,3389,344,NA,-82.86852589641434
29442,奈良県 吉野郡 大淀町,8620,2392,NA,8792,1288,32,-46.15384615384615
29443,奈良県 吉野郡 下市町,6003,1448,NA,2681,342,NA,-76.38121546961327
29444,奈良県 吉野郡 黒滝村,920,183,NA,327,35,NA,-80.87431693989072
29446,奈良県 吉野郡 天川村,1644,371,NA,609,46,NA,-87.60107816711592
29447,奈良県 吉野郡 野迫川村,548,101,NA,181,22,1,-78.21782178217822
29449,奈良県 吉野郡 十津川村,3366,612,NA,1398,150,NA,-75.49019607843137
29450,奈良県 吉野郡 下北山村,946,161,NA,392,35,NA,-78.26086956521739
29451,奈良県 吉野郡 上北山村,578,122,NA,217,34,NA,-72.1311475409836
29452,奈良県 吉野郡 川上村,2170,455,3,602,50,NA,-89.01098901098901
29453,奈良県 吉野郡 東吉野村,2574,567,NA,799,84,NA,-85.18518518518519
30201,和歌山県 和歌山市,206234,63456,114,188782,34346,1025,-45.874306606152295
30202,和歌山県 海南市,36527,9765,32,25821,3771,211,-61.38248847926266
30203,和歌山県 橋本市,27379,7631,NA,32197,5367,129,-29.66845760712882
30204,和歌山県 有田市,18458,5129,3,13962,2117,99,-58.724897640865656
30205,和歌山県 御坊市,15439,4033,NA,12077,1933,207,-52.07041904289611
30206,和歌山県 田辺市,46002,12138,NA,37080,5572,451,-54.094579008073815
30207,和歌山県 新宮市,22332,5913,NA,14561,1954,334,-66.95416878065281
30208,和歌山県 紀の川市,32399,8819,NA,31001,4933,197,-44.063952829118946
30209,和歌山県 岩出市,12390,4078,4,27998,5599,361,37.297694948504166
30304,和歌山県 海草郡 紀美野町,8164,1849,NA,4460,449,NA,-75.71660356949704
30341,和歌山県 伊都郡 かつらぎ町,12625,3228,NA,8539,1192,11,-63.073110285006194
30343,和歌山県 伊都郡 九度山町,3999,1005,NA,2074,260,1,-74.12935323383086
30344,和歌山県 伊都郡 高野町,3342,769,NA,1471,187,5,-75.68270481144343
30361,和歌山県 有田郡 湯浅町,8875,2423,NA,5926,816,34,-66.32274040445729
30362,和歌山県 有田郡 広川町,4837,1330,NA,3586,506,8,-61.954887218045116
30366,和歌山県 有田郡 有田川町,15980,3807,NA,13305,2242,11,-41.10848437089572
30381,和歌山県 日高郡 美浜町,4735,1208,NA,3650,526,6,-56.4569536423841
30382,和歌山県 日高郡 日高町,3689,856,NA,4016,686,10,-19.859813084112155
30383,和歌山県 日高郡 由良町,4791,1256,NA,2679,329,7,-73.80573248407643
30390,和歌山県 日高郡 印南町,5628,1328,NA,4060,566,NA,-57.37951807228916
30391,和歌山県 日高郡 みなべ町,8010,1976,NA,6210,929,17,-52.98582995951418
30392,和歌山県 日高郡 日高川町,6367,1296,NA,4770,604,1,-53.395061728395056
30401,和歌山県 西牟婁郡 白浜町,13846,3512,NA,10822,1549,69,-55.89407744874715
30404,和歌山県 西牟婁郡 上富田町,6025,1624,1,7990,1448,73,-10.837438423645319
30406,和歌山県 西牟婁郡 すさみ町,3862,772,NA,1938,170,8,-77.97927461139896
30421,和歌山県 東牟婁郡 那智勝浦町,12137,3039,NA,7606,851,9,-71.99736755511681
30422,和歌山県 東牟婁郡 太地町,2435,561,NA,1562,195,2,-65.24064171122994
30424,和歌山県 東牟婁郡 古座川町,2656,440,NA,1350,103,NA,-76.5909090909091
30427,和歌山県 東牟婁郡 北山村,419,70,NA,221,21,NA,-70
30428,和歌山県 東牟婁郡 串本町,13963,3213,NA,7819,833,36,-74.07407407407408
31201,鳥取県 鳥取市,95071,26721,NA,97109,17709,1349,-33.726282699000784
31202,鳥取県 米子市,70855,20883,NA,77577,14486,1894,-30.63257194847484
31203,鳥取県 倉吉市,30396,7997,NA,24645,3897,171,-51.2692259597349
31204,鳥取県 境港市,19389,5351,21,16965,2849,65,-46.75761539899085
31302,鳥取県 岩美郡 岩美町,8453,2051,NA,5621,837,3,-59.19063871282302
31325,鳥取県 八頭郡 若桜町,3452,758,NA,1509,168,NA,-77.83641160949868
31328,鳥取県 八頭郡 智頭町,5999,1353,NA,3422,442,NA,-67.33185513673318
31329,鳥取県 八頭郡 八頭町,10938,2746,NA,8326,1246,1,-54.624908958485065
31364,鳥取県 東伯郡 三朝町,4619,1017,NA,3185,411,8,-59.587020648967545
31370,鳥取県 東伯郡 湯梨浜町,9212,2198,NA,8398,1406,24,-36.032757051865325
31371,鳥取県 東伯郡 琴浦町,11661,2769,NA,8683,1294,1,-53.26832791621524
31372,鳥取県 東伯郡 北栄町,8154,2052,NA,7410,1069,7,-47.90448343079922
31384,鳥取県 西伯郡 日吉津村,1384,361,NA,1873,362,18,0.27700831024930483
31386,鳥取県 西伯郡 大山町,11650,2665,NA,7980,1065,NA,-60.0375234521576
31389,鳥取県 西伯郡 南部町,6497,1686,NA,5398,748,1,-55.63463819691577
31390,鳥取県 西伯郡 伯耆町,6233,1505,NA,5645,800,14,-46.843853820598
31401,鳥取県 日野郡 日南町,4596,761,NA,2214,193,NA,-74.63863337713535
31402,鳥取県 日野郡 日野町,3212,688,NA,1584,164,NA,-76.16279069767442
31403,鳥取県 日野郡 江府町,2504,505,NA,1431,142,NA,-71.88118811881188
32201,島根県 松江市,100135,28931,NA,105072,19103,1963,-33.97048149044277
32202,島根県 浜田市,37469,8808,NA,27294,4128,180,-53.13351498637602
32203,島根県 出雲市,86201,22366,NA,89306,16709,960,-25.292855226683365
32204,島根県 益田市,30668,7636,NA,23648,3159,336,-58.63017286537454
32205,島根県 大田市,26399,5270,NA,17104,2218,70,-57.91271347248576
32206,島根県 安来市,25494,6334,NA,19319,2817,69,-55.52573413324913
32207,島根県 江津市,17357,3680,NA,12069,1656,13,-55.00000000000001
32209,島根県 雲南市,26205,5754,NA,18691,2533,23,-55.97844977407021
32343,島根県 仁多郡 奥出雲町,9855,1953,NA,6144,657,142,-66.3594470046083
32386,島根県 飯石郡 飯南町,3984,735,NA,2420,282,NA,-61.632653061224495
32441,島根県 邑智郡 川本町,3247,643,NA,1692,214,11,-66.7185069984448
32448,島根県 邑智郡 美郷町,4664,788,NA,2275,220,NA,-72.08121827411166
32449,島根県 邑智郡 邑南町,8334,1386,NA,5289,590,9,-57.43145743145743
32501,島根県 鹿足郡 津和野町,7117,1435,NA,3654,383,NA,-73.31010452961672
32505,島根県 鹿足郡 吉賀町,4770,974,NA,3133,395,NA,-59.445585215605746
32525,島根県 隠岐郡 海士町,1876,339,NA,1154,184,NA,-45.72271386430678
32526,島根県 隠岐郡 西ノ島町,2511,524,NA,1358,170,NA,-67.55725190839695
32527,島根県 隠岐郡 知夫村,557,96,NA,311,44,NA,-54.16666666666667
32528,島根県 隠岐郡 隠岐の島町,10453,2291,NA,6902,880,2,-61.58882584024443
33100,岡山県 岡山市,304515,96041,NA,376061,79489,9825,-17.234306181734883
33202,岡山県 倉敷市,220250,69883,NA,246331,45168,19752,-35.36625502625817
33203,岡山県 津山市,55901,14840,NA,51925,9067,723,-38.90161725067386
33204,岡山県 玉野市,39986,11657,NA,29094,4424,183,-62.048554516599474
33205,岡山県 笠岡市,32528,7967,NA,24222,3479,710,-56.332371030500816
33207,岡山県 井原市,26688,6239,NA,20031,3043,43,-51.22615803814714
33208,岡山県 総社市,29539,8324,NA,35605,7348,431,-11.725132148005768
33209,岡山県 高梁市,24541,5103,NA,14847,2058,111,-59.67078189300412
33210,岡山県 新見市,23129,5007,NA,14668,2003,55,-59.99600559217095
33211,岡山県 備前市,25500,6847,NA,16804,2358,55,-65.56155980721483
33212,岡山県 瀬戸内市,19722,4972,NA,18729,2979,144,-40.08447304907482
33213,岡山県 赤磐市,19027,5546,NA,22207,3684,103,-33.57374684457266
33214,岡山県 真庭市,31546,7064,NA,22328,2945,43,-58.309739524348814
33215,岡山県 美作市,20208,3998,NA,13487,1771,65,-55.70285142571285
33216,岡山県 浅口市,20564,5402,NA,17012,2695,65,-50.11106997408368
33346,岡山県 和気郡 和気町,9994,2536,NA,7155,938,17,-63.01261829652998
33423,岡山県 都窪郡 早島町,5738,1654,NA,6438,1287,9,-22.188633615477627
33445,岡山県 浅口郡 里庄町,4651,1277,NA,5744,1103,1,-13.625685199686766
33461,岡山県 小田郡 矢掛町,9587,2198,NA,7002,1044,33,-52.502274795268434
